VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
13095,8228,Manjunath Kambli,52,1,0
13096,8229,Santosh Bhat,15,1,0
13097,8229,Prakash Kumari,39,1,0
13098,8230,Shobha Hosamani,15,2,0
13099,8231,Rajesh Hosamani,36,1,0
13100,8231,Shankar Hiremath,40,1,0
13101,8232,Sunitha Raju,29,2,0
13102,8232,Ravi Kambli,60,1,0
13103,8232,Sachin Rao,28,1,0
13104,8233,Ramesh Lamani,42,1,0
13105,8233,Ambika Swamy,26,2,0
13106,8234,Sunitha Poojary,36,2,0
13107,8235,Nagesh Rao,34,1,0
13108,8236,Manoj Lamani,25,1,0
13109,8236,Roopa Kambli,21,2,0
13110,8237,Naveen Naik,16,1,0
13111,8237,Yogesh Acharya,37,1,0
13112,8238,Surya Hosamani,34,1,0
13113,8239,Sunitha Savanur,36,2,0
13114,8240,Bharath Raju,15,1,0
13115,8241,Ashok Prasad,52,1,0
13116,8242,Jagadish Naik,33,1,0
13117,8242,Jyothi Hosamani,28,2,0
13118,8243,Chandrika Kumari,21,2,0
13119,8244,Priya Hiremath,46,2,0
13120,8245,Sunitha Acharya,25,2,0
13121,8245,Nandish Salian,30,1,0
13122,8245,Priya Devi,21,2,0
13123,8246,Naveen Patil,30,1,0
13124,8247,Basavaraj Ganiger,35,1,0
13125,8248,Chandrika Kattimani,33,2,0
13126,8248,Mohan Reddy,28,1,0
13127,8249,Geetha Angadi,48,2,0
13128,8250,Sharada Bangera,27,2,0
13129,8251,Pavan Yadav,49,1,0
13130,8251,Rajesh Poojary,27,1,0
13131,8252,Anil Salian,46,1,0
13132,8252,Nandish Savanur,31,1,0
13133,8252,Madhu Lamani,36,1,0
13134,8253,Ganesh Ganiger,15,1,0
13135,8254,Madhu Acharya,40,1,0
13136,8254,Chandrika Nayak,37,2,0
13137,8254,Prasad Siddi,44,1,0
13138,8255,Santosh Shetty,22,1,0
13139,8256,Ashok Prasad,52,1,0
13140,8256,Ganesh Gowda,15,1,0
13141,8257,Asha Bangera,35,2,0
13142,8257,Darshan Shankar,37,1,0
13143,8258,Madhu Devi,47,1,0
13144,8259,Shobha Yadav,35,2,0
13145,8260,Suresh Shetty,31,1,0
13146,8260,Shankar Bhat,52,1,0
13147,8260,Anand Naikar,42,1,0
13148,8261,Deepak Siddi,53,1,0
13149,8261,Basavaraj Raju,15,1,0
13150,8261,Vishwanath Joshi,30,1,0
13151,8262,Sachin Hegde,26,1,0
13152,8263,Siddaraju Kattimani,36,1,0
13153,8263,Anitha Hiremath,37,2,0
13154,8264,Renuka Shankar,15,2,0
13155,8265,Ambika Kambli,15,2,0
13156,8266,Nagesh Reddy,39,1,0
13157,8266,Nandish Shankar,15,1,0
13158,8267,Padma Savanur,24,2,1
13159,8268,Manoj Kulkarni,45,3,0
13160,8269,Prasad Hegde,41,1,0
13161,8269,Kavitha Kumar,44,2,0
13162,8270,Yogesh Bangera,34,1,0
13163,8270,Prasad Raju,22,1,0
13164,8271,Anitha Hiremath,37,2,0
13165,8271,Umesh Savanur,36,1,0
13166,8271,Lakshmi Bagewadi,34,2,0
13167,8272,Rajeshwari Raju,50,2,0
13168,8273,Ravi Yadav,29,1,0
13169,8274,Naveen Shankar,41,1,0
13170,8275,Madhu Acharya,40,1,0
13171,8275,Latha Rao,27,2,0
13172,8276,Kiran Angadi,15,1,0
13173,8277,Girish Kumar,29,1,0
13174,8278,Chetan Poojary,33,1,0
13175,8279,Shivakumar Kumari,41,1,0
13176,8280,Vinay Naik,15,1,0
13177,8281,Sunitha Yadav,22,2,0
13178,8281,Manjunath Gupta,31,1,0
13179,8282,Sneha Rao,63,2,0
13180,8282,Vinay Joshi,25,1,0
13181,8283,Sachin Angadi,28,1,0
13182,8283,Sagar Bangera,33,1,0
13183,8284,Sneha Shankar,56,2,0
13184,8284,Divya Hosamani,15,2,0
13185,8285,Bharathi Meti,18,2,0
13186,8285,Suma Raju,15,2,0
13187,8286,Kiran Bai,22,1,0
13188,8287,Radha Yadav,26,2,0
13189,8287,Rajesh Acharya,41,1,0
13190,8287,Ashok Salian,28,1,0
13191,8288,Basavaraj Kattimani,19,1,0
13192,8288,Girish Nayak,44,1,0
13193,8289,Saraswathi Shankar,53,2,0
13194,8290,Savitha Ganiger,50,2,0
13195,8290,Nandish Salian,23,1,0
13196,8291,Prakash Naik,15,1,0
13197,8292,Mahesh Angadi,52,1,1
13198,8292,Manjunath Bai,26,1,0
13199,8293,Shankar Desai,35,1,0
13200,8293,Ambika Kumari,43,2,0
13201,8293,Bharath Salian,29,1,0
13202,8294,Prasad Rao,46,1,0
13203,8295,Ramesh Naikar,35,1,0
13204,8296,Sachin Desai,42,1,0
13205,8296,Mohan Hosamani,48,1,0
13206,8297,Rajesh Bhat,50,1,0
13207,8297,Bharathi Swamy,32,2,0
13208,8297,Rekha Naikar,37,2,0
13209,8298,Sachin Ganiger,42,1,0
13210,8298,Pooja Salian,28,2,0
13211,8298,Chandrashekar Kattimani,35,1,0
13212,8299,Latha Bagewadi,38,2,0
13213,8300,Nagesh Bagewadi,15,1,0
13214,8301,Indira Gupta,31,2,0
13215,8301,Nandish Savanur,37,1,0
13216,8302,Roopa Shetty,37,2,0
13217,8303,Nagaraj Acharya,22,1,0
13218,8303,Pavan Kambli,30,1,0
13219,8304,Renuka Shankar,15,2,0
13220,8304,Suresh Yadav,35,1,0
13221,8304,Madhu Lamani,23,1,0
13222,8305,Sneha Hiremath,32,2,0
13223,8306,Shivakumar Rao,15,1,0
13224,8307,Ashok Raju,35,1,0
13225,8308,Anitha Kulkarni,36,2,0
13226,8309,Saraswathi Gowda,42,2,0
13227,8310,Anil Gowda,38,1,0
13228,8310,Radha Kattimani,19,2,0
13229,8311,Chandrika Shankar,41,2,0
13230,8311,Siddaraju Salian,37,1,0
13231,8312,Chandrika Bhat,29,2,0
13232,8313,Yogesh Shankar,36,1,0
13233,8313,Gopal Kumar,46,1,0
13234,8314,Meena Kumar,15,2,0
13235,8314,Anitha Patil,19,2,0
13236,8314,Nandish Rao,15,1,0
13237,8315,Sagar Reddy,15,1,0
13238,8315,Girish Prasad,36,1,0
13239,8316,Mohan Devi,44,1,0
13240,8316,Savitha Hiremath,18,2,0
13241,8317,Parvathi Yadav,19,2,0
13242,8318,Ganesh Joshi,27,1,0
13243,8318,Sagar Bangera,34,1,0
13244,8318,Sunitha Patil,15,2,0
13245,8319,Vinay Yadav,37,1,0
13246,8319,Chetan Hiremath,33,1,0
13247,8320,Radha Patil,23,2,0
13248,8321,Sharada Kattimani,15,2,0
13249,8321,Sunitha Joshi,36,2,0
13250,8321,Darshan Siddi,31,1,0
13251,8322,Naveen Ganiger,37,1,0
13252,8323,Lakshman Nayak,15,1,0
13253,8323,Ambika Naik,19,2,0
13254,8324,Jagadish Lamani,32,1,0
13255,8324,Manoj Kumari,36,1,0
13256,8324,Shivakumar Hiremath,15,1,0
13257,8325,Girish Joshi,28,1,0
13258,8326,Shivanand Reddy,33,1,0
13259,8327,Shivanand Hegde,39,1,0
13260,8327,Manoj Gupta,26,1,0
13261,8328,Nagaraj Angadi,15,1,0
13262,8328,Shivakumar Kumari,21,1,0
13263,8328,Nagaraj Acharya,22,1,0
13264,8329,Ganesh Murthy,48,1,0
13265,8329,Siddaraju Bagewadi,32,1,0
13266,8330,Shivakumar Siddi,49,1,0
13267,8330,Swathi Desai,38,2,0
13268,8330,Ramesh Acharya,41,1,0
13269,8331,Manjunath Bai,15,1,0
13270,8332,Ashok Poojary,17,1,0
13271,8332,Shilpa Angadi,39,2,0
13272,8333,Rekha Naik,35,2,0
13273,8334,Harish Yadav,54,1,0
13274,8335,Chandrika Desai,23,2,0
13275,8336,Savitha Salian,30,2,0
13276,8337,Srinivas Lamani,33,1,0
13277,8338,Sneha Swamy,54,2,0
13278,8338,Sagar Naikar,37,1,0
13279,8339,Suma Poojary,27,2,0
13280,8340,Pavan Savanur,43,1,0
13281,8340,Pooja Shetty,44,2,0
13282,8341,Suresh Swamy,18,1,0
13283,8342,Anitha Naikar,33,2,0
13284,8343,Kiran Kattimani,25,1,0
13285,8344,Sachin Yadav,17,1,0
13286,8345,Anitha Ganiger,29,2,0
13287,8345,Venkatesh Kumar,36,1,0
13288,8346,Umesh Reddy,47,1,0
13289,8347,Kavitha Naik,33,2,0
13290,8348,Ashok Shetty,20,1,0
13291,8349,Vishwanath Bangera,36,1,0
13292,8349,Sharada Kumari,37,2,0
13293,8349,Krishna Desai,42,1,0
13294,8350,Vasantha Reddy,41,2,0
13295,8351,Lakshmi Meti,33,2,0
13296,8351,Swathi Bangera,35,2,0
13297,8352,Asha Naikar,42,2,0
13298,8352,Indira Poojary,26,2,0
13299,8353,Gopal Angadi,29,1,0
13300,8353,Hanumanthappa Joshi,33,1,0
13301,8353,Kamala Bai,32,2,0
13302,8354,Lakshmi Salian,42,2,0
13303,8355,Pushpa Nayak,29,2,0
13304,8356,Shankar Reddy,47,1,0
13305,8357,Vishwanath Desai,25,1,0
13306,8358,Sagar Kumar,30,1,0
13307,8358,Kumaraswamy Siddi,24,1,0
13308,8358,Vishwanath Swamy,30,1,0
13309,8359,Divya Naik,43,2,0
13310,8359,Suma Bagewadi,46,2,0
13311,8360,Divya Kambli,34,2,0
13312,8360,Mohan Patil,30,1,0
13313,8360,Harish Naik,19,1,0
13314,8361,Savitha Murthy,29,2,0
13315,8362,Krishna Poojary,36,1,0
13316,8363,Bharathi Savanur,28,2,0
13317,8364,Shivakumar Meti,26,1,0
13318,8364,Saraswathi Poojary,15,2,0
13319,8365,Deepak Murthy,18,1,0
13320,8366,Lakshman Kulkarni,45,1,0
13321,8367,Lakshmi Bangera,47,2,0
13322,8367,Chandrika Gupta,42,2,0
13323,8368,Anand Hiremath,19,1,0
13324,8369,Santosh Desai,42,1,1
13325,8369,Saraswathi Raju,22,2,0
13326,8370,Kumaraswamy Kumari,33,1,0
13327,8371,Divya Bhat,61,3,0
13328,8372,Bharathi Reddy,43,2,0
13329,8373,Siddaraju Naikar,35,1,0
13330,8373,Srinivas Gupta,27,1,0
13331,8374,Harish Naik,26,1,0
13332,8374,Sneha Rao,49,2,0
13333,8375,Shankar Salian,56,1,0
13334,8375,Sagar Bangera,41,1,0
13335,8376,Parvathi Kattimani,36,2,0
13336,8377,Sneha Prasad,19,2,0
13337,8378,Manjunath Gowda,29,1,0
13338,8379,Girish Raju,38,1,0
13339,8379,Radha Hosamani,30,2,0
13340,8380,Basavaraj Bai,23,1,0
13341,8381,Rekha Swamy,29,2,0
13342,8382,Geetha Patil,39,2,0
13343,8382,Divya Reddy,48,2,0
13344,8383,Shivanand Hosamani,32,1,0
13345,8383,Ganesh Raju,41,1,0
13346,8384,Sneha Joshi,15,2,0
13347,8385,Ravi Kulkarni,29,1,0
13348,8386,Rashmi Bangera,24,2,0
13349,8387,Nandish Shetty,26,1,0
13350,8387,Mahesh Poojary,16,1,0
13351,8388,Savitha Shankar,30,2,0
13352,8389,Srinivas Swamy,33,1,0
13353,8390,Prasad Naikar,52,1,0
13354,8390,Saraswathi Bagewadi,25,2,0
13355,8390,Arun Kambli,46,1,0
13356,8391,Prakash Kambli,29,1,0
13357,8392,Mahesh Shetty,43,1,0
13358,8392,Ganesh Raju,24,1,0
13359,8393,Hanumanthappa Kumar,18,1,0
13360,8394,Latha Yadav,38,2,0
13361,8394,Harish Kulkarni,34,1,0
13362,8395,Ravi Patil,37,1,0
13363,8396,Venkatesh Angadi,31,1,0
13364,8397,Hanumanthappa Prasad,25,1,0
13365,8398,Girish Prasad,36,1,0
13366,8399,Rajesh Acharya,15,1,0
13367,8399,Shivakumar Hegde,33,1,0
13368,8399,Suresh Meti,28,1,0
13369,8400,Asha Bangera,35,2,0
13370,8401,Basavaraj Gowda,23,1,0
13371,8402,Ravi Kambli,29,1,0
13372,8403,Darshan Bangera,32,1,0
13373,8403,Ashok Shetty,22,1,0
13374,8404,Shivanand Bangera,41,1,0
13375,8405,Shobha Patil,37,2,0
13376,8405,Chetan Poojary,33,1,0
13377,8405,Geetha Yadav,44,2,0
13378,8406,Prakash Kumari,39,1,0
13379,8407,Harish Naik,51,1,0
13380,8408,Kiran Rao,38,1,0
13381,8409,Ramesh Naik,36,1,0
13382,8410,Sachin Prasad,30,1,0
13383,8410,Ambika Naik,41,2,0
13384,8411,Pushpa Hosamani,15,2,0
13385,8412,Venkatesh Hegde,43,1,0
13386,8412,Mohan Savanur,60,1,0
13387,8413,Jagadish Gupta,27,1,0
13388,8414,Indira Prasad,28,2,0
13389,8415,Mangala Yadav,42,2,0
13390,8416,Deepak Raju,39,1,0
13391,8417,Latha Bhat,40,2,0
13392,8417,Sagar Gupta,30,1,0
13393,8418,Shivakumar Kattimani,15,1,0
13394,8418,Sachin Swamy,29,1,0
13395,8418,Shankar Prasad,36,1,0
13396,8419,Saraswathi Desai,37,2,0
13397,8420,Sagar Hegde,17,1,0
13398,8420,Prasad Bai,33,1,0
13399,8420,Bharath Gupta,50,1,0
13400,8421,Sunitha Poojary,36,2,0
13401,8422,Saraswathi Poojary,15,2,0
13402,8423,Suma Meti,28,2,0
13403,8424,Ambika Desai,39,2,0
13404,8425,Chetan Raju,33,1,0
13405,8426,Arun Bhat,39,1,0
13406,8426,Shivakumar Hiremath,22,1,0
13407,8427,Vidya Kattimani,38,2,0
13408,8428,Basavaraj Prasad,22,1,0
13409,8429,Ashok Raju,30,1,0
13410,8430,Mohan Bagewadi,35,1,0
13411,8430,Santosh Kambli,20,1,0
13412,8430,Ambika Patil,15,2,0
13413,8431,Prakash Hiremath,29,1,0
13414,8432,Venkatesh Hosamani,38,1,0
13415,8432,Nandini Swamy,37,2,0
13416,8433,Bharath Shankar,25,1,0
13417,8434,Naveen Savanur,34,1,0
13418,8434,Srinivas Reddy,15,1,0
13419,8435,Siddaraju Hosamani,25,1,0
13420,8436,Sagar Shetty,33,1,0
13421,8437,Kumaraswamy Angadi,54,1,0
13422,8438,Renuka Siddi,18,2,0
13423,8438,Vishwanath Angadi,32,1,0
13424,8438,Pushpa Murthy,23,2,0
13425,8439,Mohan Acharya,27,1,0
13426,8439,Kamala Swamy,15,2,0
13427,8440,Krishna Acharya,35,1,0
13428,8440,Asha Kumari,39,2,0
13429,8440,Renuka Joshi,26,2,0
13430,8441,Hanumanthappa Bangera,23,1,0
13431,8442,Rajesh Murthy,22,1,0
13432,8443,Renuka Naikar,35,2,0
13433,8444,Vidya Gupta,38,2,0
13434,8445,Madhu Bangera,43,1,0
13435,8445,Prakash Rao,20,1,0
13436,8445,Indira Kulkarni,51,2,0
13437,8446,Indira Bai,44,2,0
13438,8447,Srinivas Kumar,51,1,0
13439,8447,Kumaraswamy Meti,44,1,0
13440,8448,Ganesh Shetty,29,1,0
13441,8449,Chetan Acharya,31,1,1
13442,8450,Vishwanath Kambli,44,1,0
13443,8450,Radha Patil,23,2,0
13444,8451,Kamala Kumari,33,2,0
13445,8451,Rashmi Nayak,40,2,0
13446,8452,Bharathi Naikar,15,2,0
13447,8452,Nagesh Kumari,17,1,0
13448,8453,Padma Nayak,34,2,0
13449,8454,Anil Ganiger,32,1,0
13450,8454,Chetan Naikar,35,1,0
13451,8454,Kamala Kattimani,32,2,1
13452,8455,Sneha Ganiger,15,2,0
13453,8456,Shilpa Poojary,32,2,0
13454,8457,Priya Hosamani,25,2,0
13455,8457,Shilpa Gupta,34,2,0
13456,8457,Arun Lamani,15,1,0
13457,8458,Jyothi Hegde,43,2,0
13458,8458,Asha Patil,31,2,0
13459,8458,Shankar Swamy,26,1,0
13460,8459,Sneha Ganiger,15,2,0
13461,8460,Chandrika Angadi,29,2,0
13462,8460,Suresh Shankar,15,1,0
13463,8461,Kiran Rao,38,1,0
13464,8461,Nandish Angadi,33,1,0
13465,8462,Sunitha Bhat,43,2,0
13466,8463,Suresh Murthy,35,1,0
13467,8463,Pooja Reddy,46,2,0
13468,8463,Sachin Ganiger,36,1,0
13469,8464,Suma Patil,30,2,1
13470,8465,Nagesh Gowda,18,1,0
13471,8465,Parvathi Hiremath,42,2,0
13472,8466,Bharathi Bagewadi,55,2,0
13473,8467,Rekha Patil,28,2,0
13474,8467,Nagesh Shetty,39,1,0
13475,8468,Mahesh Savanur,29,1,0
13476,8469,Kiran Hosamani,56,1,0
13477,8469,Mohan Hosamani,48,1,0
13478,8470,Suresh Hegde,45,1,0
13479,8470,Jagadish Angadi,17,1,0
13480,8471,Vidya Bangera,15,2,0
13481,8472,Vidya Hiremath,15,2,0
13482,8473,Shivakumar Hiremath,23,1,0
13483,8473,Bharathi Raju,61,2,0
13484,8474,Nagesh Bai,26,1,0
13485,8475,Bharath Yadav,15,1,0
13486,8476,Prakash Hiremath,29,1,0
13487,8476,Nandish Kumari,55,1,0
13488,8477,Nandini Kambli,28,2,0
13489,8477,Bharath Hegde,35,1,0
13490,8478,Suresh Lamani,17,1,0
13491,8479,Deepak Ganiger,43,1,0
13492,8479,Nagesh Swamy,33,1,0
13493,8480,Madhu Rao,43,1,0
13494,8481,Manjunath Patil,24,1,0
13495,8481,Shivanand Desai,44,1,0
13496,8481,Suresh Naikar,15,1,0
13497,8482,Savitha Bangera,38,2,0
13498,8483,Divya Bhat,29,2,0
13499,8484,Lakshman Gowda,38,1,0
13500,8485,Parvathi Murthy,26,2,0
13501,8485,Umesh Bai,36,1,0
13502,8486,Jagadish Bhat,35,1,0
13503,8487,Hanumanthappa Patil,54,1,0
13504,8487,Manjunath Ganiger,36,1,0
13505,8488,Naveen Bagewadi,43,1,0
13506,8489,Jyothi Hegde,43,2,0
13507,8490,Pavan Bangera,42,1,0
13508,8491,Gopal Kattimani,48,1,1
13509,8491,Mohan Bagewadi,35,1,0
13510,8491,Anitha Devi,29,2,1
13511,8492,Manjunath Shetty,38,1,0
13512,8493,Siddaraju Bai,45,1,0
13513,8494,Pavan Naik,39,1,0
13514,8495,Asha Gupta,21,2,0
13515,8496,Asha Gupta,24,2,0
13516,8497,Santosh Gowda,38,1,0
13517,8498,Rashmi Swamy,18,2,0
13518,8499,Savitha Savanur,49,2,0
13519,8500,Prasad Savanur,22,1,0
13520,8500,Harish Hegde,28,1,0
13521,8501,Kiran Rao,38,1,0
13522,8501,Meena Kumari,46,2,0
13523,8502,Surya Salian,29,1,0
13524,8503,Krishna Swamy,15,1,0
13525,8504,Jagadish Angadi,33,1,0
13526,8505,Divya Reddy,37,2,0
13527,8506,Ganesh Hegde,41,1,0
13528,8506,Kumaraswamy Bagewadi,16,1,0
13529,8507,Latha Murthy,32,2,0
13530,8508,Mohan Lamani,43,1,0
13531,8509,Manjunath Ganiger,36,1,0
13532,8509,Siddaraju Gowda,50,1,0
13533,8510,Venkatesh Bagewadi,36,1,0
13534,8511,Basavaraj Ganiger,35,1,0
13535,8512,Shivakumar Hegde,22,1,0
13536,8513,Manoj Joshi,48,1,0
13537,8513,Mahesh Bangera,32,1,0
13538,8514,Roopa Gupta,35,2,0
13539,8515,Ashok Shankar,22,1,0
13540,8516,Anitha Bhat,34,2,0
13541,8516,Vasantha Yadav,17,2,0
13542,8517,Vidya Reddy,41,2,0
13543,8517,Suma Salian,37,2,0
13544,8518,Nandini Desai,34,2,0
13545,8518,Lakshmi Hosamani,15,2,0
13546,8519,Shivanand Shetty,41,1,0
13547,8520,Chetan Yadav,52,1,0
13548,8521,Vinay Meti,46,1,0
13549,8521,Santosh Poojary,44,1,0
13550,8521,Arun Salian,29,1,0
13551,8522,Arun Reddy,33,1,0
13552,8522,Ganesh Kulkarni,19,1,0
13553,8523,Savitha Salian,50,2,0
13554,8523,Mahesh Gowda,36,1,0
13555,8524,Santosh Shetty,28,1,0
13556,8525,Kiran Murthy,22,1,0
13557,8526,Krishna Hegde,23,1,0
13558,8527,Siddaraju Hosamani,25,1,0
13559,8528,Nandish Poojary,25,1,0
13560,8529,Ganesh Murthy,57,1,0
13561,8530,Suresh Bhat,37,1,0
13562,8530,Hanumanthappa Shetty,26,1,0
13563,8530,Rashmi Raju,66,2,0
13564,8531,Savitha Nayak,33,2,0
13565,8532,Sagar Murthy,20,1,0
13566,8533,Chetan Murthy,21,1,0
13567,8534,Gopal Salian,27,1,0
13568,8534,Gopal Naikar,15,1,0
13569,8535,Jagadish Gowda,30,1,0
13570,8536,Manoj Gowda,41,1,0
13571,8536,Surya Kumar,29,1,0
13572,8537,Sneha Kambli,43,2,0
13573,8538,Prakash Ganiger,45,1,1
13574,8538,Deepak Shankar,56,1,0
13575,8539,Kumaraswamy Angadi,43,1,0
13576,8540,Sharada Bai,26,2,0
13577,8541,Chandrashekar Rao,29,3,0
13578,8542,Shankar Murthy,26,1,0
13579,8542,Pooja Shetty,37,2,0
13580,8542,Santosh Nayak,17,1,0
13581,8543,Basavaraj Bangera,15,1,0
13582,8543,Santosh Angadi,42,1,0
13583,8544,Geetha Siddi,36,2,0
13584,8544,Kamala Hiremath,15,2,0
13585,8545,Jagadish Acharya,28,1,0
13586,8546,Ambika Bangera,39,2,0
13587,8547,Kiran Shetty,32,1,0
13588,8547,Santosh Hegde,39,1,0
13589,8547,Pavan Poojary,51,1,0
13590,8548,Rajeshwari Nayak,18,2,0
13591,8549,Sachin Naik,39,1,0
13592,8549,Asha Bagewadi,49,2,0
13593,8550,Madhu Poojary,44,1,0
13594,8551,Nagesh Prasad,19,1,0
13595,8551,Parvathi Hiremath,30,2,0
13596,8552,Ravi Kumari,29,1,0
13597,8553,Parvathi Bhat,27,2,0
13598,8554,Renuka Rao,31,2,0
13599,8555,Anitha Naik,35,2,0
13600,8555,Chandrika Gupta,42,2,0
13601,8556,Saraswathi Naikar,21,2,0
13602,8557,Ravi Hegde,33,1,0
13603,8557,Kiran Hegde,15,1,0
13604,8558,Mohan Siddi,37,1,0
13605,8558,Jagadish Prasad,15,1,0
13606,8559,Hanumanthappa Naik,15,1,0
13607,8560,Gopal Gupta,27,1,0
13608,8560,Roopa Prasad,41,2,0
13609,8561,Rajesh Acharya,41,1,0
13610,8561,Indira Prasad,28,2,0
13611,8562,Jagadish Kulkarni,37,1,0
13612,8562,Darshan Bai,23,1,0
13613,8562,Nagesh Nayak,41,1,0
13614,8563,Bharath Lamani,30,1,0
13615,8564,Sachin Bagewadi,49,1,0
13616,8565,Ramesh Devi,15,1,0
13617,8565,Krishna Angadi,31,1,0
13618,8565,Prasad Nayak,33,1,0
13619,8566,Saraswathi Patil,59,2,0
13620,8567,Ashok Kumari,28,1,1
13621,8568,Venkatesh Desai,44,1,0
13622,8568,Sunitha Kumar,15,2,0
13623,8569,Asha Yadav,35,2,0
13624,8569,Umesh Bagewadi,27,1,0
13625,8570,Shilpa Joshi,27,2,0
13626,8570,Ganesh Shetty,32,1,0
13627,8570,Vasantha Bagewadi,15,2,0
13628,8571,Siddaraju Salian,41,1,0
13629,8571,Kumaraswamy Desai,53,1,0
13630,8572,Shobha Gupta,32,2,0
13631,8573,Shankar Poojary,21,1,0
13632,8573,Vinay Nayak,25,1,0
13633,8574,Deepa Murthy,37,2,0
13634,8574,Sharada Bai,26,2,1
13635,8574,Nagaraj Nayak,17,1,0
13636,8575,Basavaraj Kattimani,19,1,0
13637,8575,Hanumanthappa Kumar,42,1,0
13638,8576,Jyothi Shankar,17,2,0
13639,8576,Ramesh Yadav,33,1,0
13640,8577,Lakshman Bagewadi,55,1,0
13641,8578,Ramesh Devi,20,1,0
13642,8579,Sunitha Kumar,15,2,0
13643,8579,Rajesh Raju,47,1,0
13644,8580,Madhu Acharya,38,1,0
13645,8580,Vishwanath Naikar,49,1,0
13646,8581,Yashodha Angadi,28,2,0
13647,8582,Venkatesh Kumari,22,1,0
13648,8583,Venkatesh Siddi,25,1,0
13649,8584,Saraswathi Bangera,18,2,0
13650,8584,Renuka Swamy,28,2,0
13651,8584,Vidya Murthy,40,2,0
13652,8585,Shobha Hiremath,29,2,0
13653,8585,Rekha Shetty,15,2,0
13654,8585,Sunitha Salian,31,2,0
13655,8586,Harish Siddi,41,1,0
13656,8586,Parvathi Shankar,15,2,0
13657,8586,Chetan Gupta,27,1,0
13658,8587,Shivakumar Kattimani,15,1,0
13659,8588,Priya Hiremath,38,2,0
13660,8589,Gopal Acharya,26,1,0
13661,8590,Latha Kumar,41,2,0
13662,8591,Lakshmi Meti,27,2,0
13663,8591,Lakshmi Naikar,34,2,0
13664,8591,Kumaraswamy Siddi,24,1,0
13665,8592,Renuka Bangera,28,2,0
13666,8592,Vidya Shankar,32,2,0
13667,8593,Rekha Raju,39,2,0
13668,8593,Shobha Meti,40,2,0
13669,8593,Shivakumar Siddi,65,1,0
13670,8594,Kamala Prasad,34,2,0
13671,8595,Vasantha Bai,18,2,0
13672,8596,Sachin Meti,33,1,0
13673,8596,Shobha Ganiger,19,2,0
13674,8596,Shivakumar Yadav,24,1,0
13675,8597,Ambika Kambli,47,2,0
13676,8597,Srinivas Reddy,36,1,0
13677,8598,Sneha Gupta,34,2,0
13678,8598,Naveen Siddi,49,1,0
13679,8599,Meena Hosamani,22,2,0
13680,8600,Manoj Bai,47,1,0
13681,8600,Mahesh Bangera,32,1,0
13682,8600,Jagadish Kulkarni,27,1,0
13683,8601,Naveen Kumar,19,1,0
13684,8602,Girish Bangera,15,1,0
13685,8603,Mangala Gowda,21,2,0
13686,8604,Anand Savanur,31,1,0
13687,8605,Krishna Bhat,43,1,0
13688,8605,Vasantha Naik,55,2,0
13689,8606,Madhu Rao,35,1,0
13690,8606,Sneha Swamy,26,2,0
13691,8607,Kavitha Lamani,24,2,0
13692,8607,Kumaraswamy Lamani,36,1,0
13693,8608,Pavan Nayak,26,1,0
13694,8609,Sharada Gupta,30,2,0
13695,8609,Gopal Naik,40,1,0
13696,8610,Ashok Bai,35,1,0
13697,8611,Sunitha Bhat,15,2,0
13698,8612,Suresh Raju,36,1,0
13699,8613,Anand Ganiger,32,1,0
13700,8614,Geetha Yadav,44,2,0
13701,8615,Kamala Gowda,20,2,0
13702,8616,Anitha Acharya,20,2,0
13703,8617,Rashmi Swamy,18,2,0
13704,8617,Umesh Angadi,20,1,0
13705,8618,Manoj Joshi,48,1,0
13706,8619,Madhu Kumar,15,1,0
13707,8619,Rajesh Bagewadi,21,1,0
13708,8619,Shivakumar Lamani,68,1,0
13709,8620,Indira Ganiger,44,2,0
13710,8621,Bharath Desai,32,1,0
13711,8622,Sneha Angadi,39,2,0
13712,8622,Padma Kumari,24,2,0
13713,8622,Sachin Bangera,37,1,0
13714,8623,Ganesh Ganiger,15,1,0
13715,8624,Kiran Joshi,23,1,0
13716,8624,Ramesh Hosamani,39,1,0
13717,8624,Ganesh Hiremath,15,1,0
13718,8625,Bharathi Savanur,26,2,0
13719,8626,Roopa Prasad,61,3,0
13720,8626,Yogesh Joshi,15,1,0
13721,8627,Jagadish Yadav,45,1,0
13722,8627,Vasantha Kulkarni,46,2,0
13723,8627,Naveen Kulkarni,30,1,0
13724,8628,Anitha Hegde,30,2,0
13725,8628,Deepa Bagewadi,33,2,0
13726,8629,Jagadish Nayak,29,1,0
13727,8630,Basavaraj Ganiger,60,3,0
13728,8631,Surya Reddy,40,1,0
13729,8632,Santosh Reddy,38,1,0
13730,8633,Jagadish Gowda,15,1,0
13731,8634,Anand Angadi,40,1,1
13732,8635,Gopal Poojary,36,1,0
13733,8636,Manoj Murthy,20,1,0
13734,8636,Nandish Hegde,34,1,1
13735,8637,Madhu Devi,48,1,0
13736,8638,Manjunath Naik,39,1,0
13737,8639,Ramesh Bai,21,1,0
13738,8639,Anitha Kattimani,15,2,0
13739,8640,Latha Murthy,32,2,0
13740,8641,Rajesh Yadav,43,1,0
13741,8641,Nagaraj Kumari,15,1,0
13742,8642,Santosh Ganiger,29,1,0
13743,8642,Sagar Angadi,29,1,0
13744,8642,Harish Kumar,36,1,0
