cdr_id,caller_name,receiver_name,call_date,call_duration_seconds,tower_district_id,linked_accused_id,linked_case_id
7739,Meena Murthy,Shilpa Hiremath,2023-04-09,561,1,7491,2979
7740,Mahesh Gowda,Venkatesh Poojary,2024-02-28,252,8,3768,1500
7741,Deepak Hegde,Suresh Angadi,2023-03-06,94,14,4114,1647
7742,Umesh Murthy,Siddaraju Gowda,2024-02-12,568,2,,
7743,Deepa Swamy,Anitha Naik,2023-09-04,536,27,18540,8445
7744,Suma Meti,Suresh Acharya,2023-08-31,226,28,5225,2079
7745,Nagaraj Naik,Mangala Lamani,2023-11-18,199,3,521,222
7746,Divya Kulkarni,Shivanand Shankar,2024-06-09,349,8,,
7747,Anil Bhat,Chandrika Bhat,2023-08-21,441,24,4835,1922
7748,Harish Nayak,Anil Ganiger,2024-08-11,586,25,,
7749,Manjunath Desai,Vishwanath Murthy,2023-08-16,293,10,2787,1118
7750,Prasad Swamy,Nandish Poojary,2023-08-21,529,6,,
7751,Shivakumar Kumar,Santosh Reddy,2023-12-25,408,2,2022,807
7752,Kumaraswamy Hiremath,Lakshmi Kulkarni,2024-03-05,403,24,,
7753,Suma Gowda,Chetan Salian,2023-07-14,234,12,3054,1220
7754,Shivakumar Prasad,Shivakumar Meti,2023-08-19,280,26,,
7755,Krishna Meti,Radha Kumar,2023-06-02,361,14,3963,1580
7756,Vidya Kumari,Mahesh Ganiger,2023-01-13,350,24,4161,1665
7757,Madhu Meti,Swathi Patil,2024-02-13,111,15,,
7758,Meena Naikar,Nandini Swamy,2023-04-20,553,2,1944,776
7759,Sachin Bhat,Pavan Shetty,2023-03-10,387,6,1379,554
7760,Saraswathi Shankar,Jagadish Hegde,2023-07-13,492,16,,
7761,Mahesh Kambli,Shankar Joshi,2023-03-01,299,1,18286,8312
7762,Sachin Yadav,Renuka Rao,2023-01-07,359,15,,
7763,Asha Gowda,Suresh Poojary,2024-11-08,165,29,,
7764,Shivanand Patil,Harish Meti,2023-11-15,393,26,,
7765,Bharathi Kattimani,Jyothi Patil,2024-04-30,266,30,,
7766,Asha Hegde,Basavaraj Gowda,2024-04-07,462,11,,
7767,Hanumanthappa Salian,Meena Gowda,2024-07-15,373,30,2446,980
7768,Priya Devi,Meena Naikar,2023-10-22,221,6,1273,512
7769,Harish Kumari,Madhu Kulkarni,2023-02-03,113,24,5484,2186
7770,Meena Gowda,Meena Gowda,2023-10-26,469,24,4441,1774
7771,Yashodha Naik,Priya Devi,2023-09-05,180,29,1128,451
7772,Asha Naik,Manjunath Bagewadi,2024-11-14,336,22,,
7773,Bharathi Angadi,Chandrika Shetty,2024-10-04,367,25,,
7774,Darshan Bhat,Sneha Joshi,2024-03-16,46,25,4702,1872
7775,Rajeshwari Shetty,Chetan Prasad,2023-12-24,32,16,1313,528
7776,Vidya Salian,Suma Kambli,2023-09-24,373,30,2416,968
7777,Chandrika Ganiger,Surya Kattimani,2024-02-14,418,14,,
7778,Arun Bai,Vidya Bagewadi,2024-08-02,83,6,,
7779,Pavan Prasad,Kamala Savanur,2024-12-11,123,28,,
7780,Ravi Joshi,Pooja Salian,2023-06-29,287,2,,
7781,Shivanand Desai,Ramesh Kumar,2023-05-17,191,24,4125,1651
7782,Surya Prasad,Anitha Ganiger,2023-09-24,158,7,,
7783,Sunitha Patil,Deepa Bagewadi,2024-02-10,172,4,,
7784,Asha Kulkarni,Nagesh Yadav,2023-04-01,422,16,73,30
7785,Surya Hosamani,Rajesh Kulkarni,2023-10-10,328,25,5611,2234
7786,Rashmi Shankar,Sagar Kattimani,2024-04-14,418,18,1154,464
7787,Prasad Kambli,Mahesh Desai,2024-09-15,58,1,8,2
7788,Ganesh Bai,Pavan Poojary,2023-12-08,190,10,,
7789,Ganesh Kattimani,Nandini Hosamani,2024-10-24,260,24,5537,2206
7790,Yashodha Naik,Prasad Bagewadi,2023-09-06,143,29,1128,451
7791,Srinivas Siddi,Kiran Patil,2024-04-27,447,21,6504,2583
7792,Hanumanthappa Patil,Ravi Yadav,2023-03-22,140,3,18663,8509
7793,Madhu Kumari,Mahesh Gowda,2023-04-14,354,30,,
7794,Jyothi Joshi,Latha Kumar,2024-03-21,235,28,4983,1981
7795,Vidya Kumari,Shivanand Hosamani,2023-09-30,74,24,4159,1664
7796,Krishna Bagewadi,Pushpa Salian,2024-04-04,586,17,1763,701
7797,Vasantha Murthy,Sharada Murthy,2024-11-27,371,16,,
7798,Manjunath Bagewadi,Srinivas Yadav,2024-03-29,189,2,79,33
7799,Nagesh Gowda,Nagesh Bagewadi,2024-08-23,511,10,,
7800,Suresh Bhat,Geetha Bai,2024-11-19,44,23,,
7801,Krishna Kumari,Vidya Savanur,2024-09-21,54,16,,
7802,Prakash Kattimani,Suresh Hiremath,2023-08-11,193,25,,
7803,Umesh Angadi,Jagadish Kumari,2024-06-12,443,1,2,1
7804,Nandini Swamy,Ashok Joshi,2023-02-02,441,27,117,49
7805,Rekha Kumar,Pushpa Savanur,2023-06-10,596,10,,
7806,Surya Hosamani,Indira Rao,2023-08-18,138,25,5543,2208
7807,Shivakumar Hegde,Saraswathi Patil,2024-11-08,88,21,6683,2652
7808,Jyothi Joshi,Ramesh Hosamani,2024-09-12,580,28,5116,2037
7809,Arun Hiremath,Siddaraju Salian,2024-07-26,549,10,,
7810,Rashmi Poojary,Krishna Yadav,2024-04-09,232,26,,
7811,Darshan Bhat,Santosh Nayak,2024-10-03,128,24,4622,1844
7812,Girish Bai,Basavaraj Ganiger,2024-07-20,478,27,2625,1054
7813,Rajesh Kulkarni,Kumaraswamy Hegde,2023-10-14,507,12,3237,1291
7814,Umesh Angadi,Renuka Kumar,2024-09-06,426,1,130,53
7815,Vinay Swamy,Geetha Nayak,2023-01-31,590,26,2696,1084
7816,Prakash Kulkarni,Siddaraju Reddy,2023-12-31,482,13,851,351
7817,Pavan Joshi,Nagesh Raju,2024-09-27,259,1,,
7818,Jagadish Swamy,Mangala Bangera,2024-05-23,88,16,,
7819,Indira Rao,Kiran Nayak,2024-05-03,548,3,6532,2594
7820,Shivanand Angadi,Prasad Naikar,2024-09-10,424,1,4205,1684
7821,Kiran Kattimani,Pavan Bagewadi,2023-02-14,385,8,,
7822,Shivakumar Hiremath,Suma Siddi,2024-10-30,582,24,,
7823,Nagaraj Raju,Ramesh Acharya,2023-11-01,161,19,,
7824,Shivakumar Patil,Deepa Prasad,2024-01-09,516,21,,
7825,Nandini Gowda,Girish Nayak,2024-03-31,131,1,4201,1682
7826,Naveen Patil,Suresh Shetty,2023-12-04,259,27,,
7827,Anand Desai,Anil Joshi,2023-02-14,442,23,,
7828,Jyothi Poojary,Girish Bagewadi,2024-05-13,37,25,4520,1805
7829,Ramesh Naik,Pushpa Poojary,2023-10-26,76,1,4238,1698
7830,Mahesh Kulkarni,Ravi Naikar,2023-01-06,307,10,,
7831,Kiran Nayak,Yashodha Ganiger,2024-12-17,207,28,5071,2018
7832,Pushpa Salian,Ramesh Bagewadi,2024-10-25,362,11,3104,1241
7833,Sunitha Gupta,Jagadish Naikar,2023-02-14,306,7,,
7834,Vishwanath Nayak,Deepa Kambli,2024-07-21,522,9,2496,1003
7835,Sachin Bhat,Shivanand Hosamani,2023-02-05,492,28,1263,508
7836,Anil Raju,Naveen Bai,2024-07-14,558,11,10918,4631
7837,Deepak Poojary,Jagadish Gupta,2024-08-10,256,4,3323,1328
7838,Sachin Joshi,Krishna Kambli,2023-09-17,452,28,,
7839,Nagesh Siddi,Darshan Kumar,2024-12-05,449,12,,
7840,Lakshman Shetty,Nandini Hosamani,2024-12-11,477,4,2005,799
7841,Suma Kambli,Hanumanthappa Salian,2024-02-25,172,28,5127,2041
7842,Nagaraj Bangera,Shivakumar Raju,2024-03-12,487,12,,
7843,Ganesh Nayak,Ramesh Devi,2023-12-09,345,27,2072,827
7844,Arun Poojary,Prasad Rao,2023-11-16,80,23,,
7845,Girish Hosamani,Priya Naik,2023-08-15,293,15,,
7846,Arun Hosamani,Surya Rao,2024-01-23,201,12,5711,2277
7847,Manjunath Desai,Madhu Meti,2024-10-08,410,25,,
7848,Manjunath Angadi,Anil Meti,2023-03-30,283,29,14663,6502
7849,Indira Kumar,Rekha Kumar,2023-02-24,287,20,9648,4028
7850,Arun Shankar,Santosh Swamy,2023-12-15,271,19,,
7851,Pavan Rao,Deepa Kambli,2023-10-03,63,15,1037,419
7852,Prasad Salian,Shankar Hosamani,2024-03-09,440,29,5784,2307
7853,Chandrika Angadi,Geetha Nayak,2023-05-23,552,21,6413,2551
7854,Pavan Naikar,Swathi Bhat,2024-06-07,147,8,3426,1367
7855,Bharath Kumari,Harish Shetty,2024-10-07,193,14,,
7856,Shobha Murthy,Prasad Salian,2024-07-22,142,24,5638,2246
7857,Vinay Swamy,Nagesh Ganiger,2024-12-07,85,26,2660,1067
7858,Renuka Bagewadi,Yogesh Devi,2023-03-29,266,2,250,108
7859,Renuka Swamy,Basavaraj Prasad,2023-07-07,37,1,7340,2919
7860,Deepa Bai,Girish Meti,2023-01-08,587,6,,
7861,Meena Gowda,Jyothi Gowda,2023-12-17,224,21,,
7862,Suresh Hegde,Yogesh Raju,2024-01-21,370,2,,
7863,Asha Prasad,Nagesh Shetty,2024-07-31,408,26,,
7864,Vasantha Kattimani,Geetha Hiremath,2024-12-07,290,11,,
7865,Siddaraju Kattimani,Shankar Bangera,2024-09-23,328,12,,
7866,Pavan Naikar,Basavaraj Desai,2024-06-07,338,8,3426,1367
7867,Shivakumar Kumari,Nagesh Kumari,2023-06-30,570,19,6083,2421
7868,Padma Bagewadi,Manjunath Bai,2024-11-08,405,11,3315,1326
7869,Mohan Naik,Nagaraj Bangera,2024-02-25,364,12,13070,5690
7870,Shobha Bhat,Surya Bhat,2024-03-31,398,12,,
7871,Ravi Kulkarni,Ravi Desai,2024-02-08,572,3,8871,3646
7872,Suma Kattimani,Kiran Shetty,2023-09-03,348,26,,
7873,Kamala Savanur,Girish Shetty,2024-12-03,126,23,4800,1908
7874,Anil Rao,Saraswathi Patil,2024-04-14,123,14,4016,1606
7875,Deepak Hegde,Ramesh Hosamani,2024-01-10,120,13,4028,1612
7876,Hanumanthappa Savanur,Ashok Kumari,2023-01-27,543,25,5472,2179
7877,Rajeshwari Bagewadi,Pavan Gowda,2024-10-14,448,17,4433,1771
7878,Suresh Ganiger,Nagaraj Angadi,2024-12-29,67,8,,
7879,Geetha Murthy,Suresh Shetty,2024-12-20,158,20,,
7880,Manjunath Bagewadi,Arun Raju,2024-12-19,185,1,254,109
7881,Srinivas Siddi,Girish Kambli,2024-01-27,117,3,6734,2672
7882,Harish Kumari,Mahesh Gupta,2024-05-22,119,25,5479,2183
7883,Gopal Naik,Yogesh Yadav,2024-08-19,481,10,2916,1168
7884,Chetan Poojary,Darshan Bhat,2023-11-10,238,1,7437,2956
7885,Vishwanath Ganiger,Rajesh Naikar,2024-02-02,200,15,10277,4329
7886,Anil Rao,Nandish Kattimani,2024-07-08,518,13,3930,1567
7887,Roopa Angadi,Srinivas Gowda,2024-09-16,122,4,2023,808
7888,Latha Gupta,Suresh Nayak,2023-01-11,252,1,4229,1694
7889,Chetan Angadi,Parvathi Hosamani,2024-04-12,264,5,,
7890,Srinivas Hiremath,Ramesh Raju,2024-10-23,405,26,,
7891,Shankar Hosamani,Girish Bai,2024-10-08,521,24,5310,2112
7892,Girish Kumar,Rekha Shetty,2024-06-14,585,16,,
7893,Madhu Prasad,Shivanand Salian,2024-03-08,405,8,,
7894,Shivanand Angadi,Nagaraj Lamani,2024-06-25,300,24,4242,1699
7895,Suma Meti,Mahesh Bhat,2023-03-29,361,28,5107,2034
7896,Vishwanath Naikar,Venkatesh Ganiger,2024-02-04,390,7,1586,629
7897,Santosh Salian,Ashok Kumari,2023-05-17,597,20,6399,2544
7898,Srinivas Siddi,Prasad Salian,2023-04-16,323,21,6648,2638
7899,Ganesh Ganiger,Divya Devi,2024-12-26,59,2,11867,5092
7900,Ramesh Bagewadi,Chetan Gupta,2024-11-07,386,29,5982,2386
7901,Jyothi Poojary,Shivanand Angadi,2023-06-11,276,24,4552,1818
7902,Hanumanthappa Desai,Yogesh Desai,2024-01-13,503,19,547,231
7903,Anil Naikar,Deepa Kattimani,2023-08-19,132,28,1342,539
7904,Ganesh Kattimani,Nandish Salian,2023-11-13,291,25,5334,2124
7905,Venkatesh Rao,Bharath Hiremath,2024-04-10,546,4,,
7906,Asha Kambli,Geetha Lamani,2023-05-30,340,30,,
7907,Suma Kulkarni,Manjunath Patil,2023-09-12,488,17,12962,5639
7908,Renuka Swamy,Pavan Naikar,2024-06-14,42,1,7283,2897
7909,Shobha Murthy,Padma Ganiger,2023-08-16,210,30,,
7910,Gopal Angadi,Hanumanthappa Gupta,2023-10-28,597,26,,
7911,Geetha Patil,Meena Gowda,2024-03-11,314,9,,
7912,Ganesh Shetty,Manjunath Swamy,2024-06-05,188,23,,
7913,Nandini Naik,Pavan Lamani,2023-05-03,305,2,,
7914,Renuka Gupta,Shivanand Desai,2023-11-13,358,21,683,285
7915,Anand Savanur,Anil Naikar,2023-11-10,581,5,911,376
7916,Suresh Ganiger,Prasad Kambli,2023-12-08,82,29,5759,2296
7917,Hanumanthappa Gupta,Ashok Yadav,2023-04-07,234,17,3158,1259
7918,Geetha Bai,Pavan Rao,2024-04-04,169,29,5978,2384
7919,Harish Kumari,Sneha Prasad,2023-03-09,533,2,5422,2158
7920,Meena Gowda,Mangala Raju,2024-05-22,441,24,4481,1790
7921,Saraswathi Poojary,Gopal Naik,2023-09-30,236,15,2586,1041
7922,Hanumanthappa Savanur,Ambika Patil,2023-12-08,172,24,5581,2221
7923,Mohan Siddi,Shankar Shetty,2023-04-05,504,11,13991,6148
7924,Chetan Gupta,Basavaraj Prasad,2023-01-10,157,1,4168,1668
7925,Shankar Prasad,Arun Angadi,2024-05-06,46,20,2882,1154
7926,Basavaraj Prasad,Geetha Bai,2024-03-22,558,17,7090,2818
7927,Rashmi Desai,Sunitha Savanur,2023-05-04,185,4,11143,4736
7928,Shivanand Desai,Vidya Salian,2023-09-25,139,1,4407,1762
7929,Rajesh Bhat,Latha Murthy,2024-06-05,107,4,,
7930,Nandish Naik,Yogesh Naikar,2023-03-23,559,14,,
7931,Saraswathi Patil,Suresh Acharya,2024-03-19,338,1,7367,2930
7932,Anil Kumari,Yashodha Siddi,2023-04-28,438,24,,
7933,Pushpa Salian,Latha Hosamani,2024-12-03,351,12,3280,1311
7934,Kiran Murthy,Madhu Devi,2024-06-13,544,16,,
7935,Chandrika Joshi,Pavan Shetty,2023-08-12,350,11,3087,1234
7936,Sagar Desai,Bharathi Savanur,2023-03-14,375,15,11880,5099
7937,Pavan Savanur,Manoj Patil,2023-05-18,424,24,,
7938,Lakshman Savanur,Suma Naik,2024-09-09,431,12,,
7939,Gopal Gowda,Nagaraj Naik,2023-04-30,256,17,6976,2776
7940,Ashok Savanur,Nagesh Poojary,2023-01-26,533,21,,
7941,Savitha Meti,Suma Patil,2023-05-07,238,28,,
7942,Madhu Devi,Shilpa Kattimani,2024-03-10,47,19,,
7943,Suma Meti,Girish Kumar,2024-08-21,443,27,5079,2021
7944,Latha Hosamani,Krishna Yadav,2023-10-05,207,6,5884,2345
7945,Ambika Yadav,Naveen Raju,2023-04-22,87,16,6923,2754
7946,Basavaraj Desai,Savitha Kattimani,2023-04-30,45,15,732,303
7947,Kamala Joshi,Renuka Savanur,2023-05-01,247,2,246,106
7948,Radha Raju,Yogesh Bhat,2023-12-09,480,3,479,204
7949,Nagesh Gupta,Kavitha Salian,2023-04-15,134,30,,
7950,Prakash Rao,Asha Bhat,2024-12-07,75,12,,
7951,Mohan Lamani,Srinivas Yadav,2024-03-19,480,1,7370,2930
7952,Roopa Kambli,Jagadish Naikar,2024-10-09,217,5,,
7953,Chandrika Joshi,Chetan Poojary,2024-01-07,209,12,3200,1276
7954,Vinay Angadi,Manoj Hegde,2024-10-20,443,22,,
7955,Suma Prasad,Ashok Raju,2023-04-12,280,2,,
7956,Meena Joshi,Vasantha Hosamani,2024-03-16,271,17,,
7957,Ambika Nayak,Anitha Hegde,2023-02-23,344,2,14817,6573
7958,Umesh Hosamani,Rajesh Kulkarni,2024-01-22,508,1,,
7959,Jagadish Salian,Kavitha Patil,2024-11-21,70,5,,
7960,Girish Kambli,Ravi Hosamani,2023-01-02,440,14,,
7961,Siddaraju Reddy,Harish Patil,2024-10-29,122,26,2623,1053
7962,Gopal Siddi,Nagaraj Naik,2024-01-07,207,8,,
7963,Pooja Meti,Sneha Yadav,2024-07-10,382,11,,
7964,Ambika Kulkarni,Latha Kumar,2024-11-10,288,29,1476,588
7965,Girish Kumar,Nagaraj Lamani,2023-12-02,199,17,6859,2726
7966,Ganesh Hegde,Savitha Murthy,2023-04-09,262,5,,
7967,Anitha Murthy,Latha Murthy,2023-03-06,365,22,4516,1803
7968,Chandrika Joshi,Jagadish Kumari,2023-08-13,350,11,3087,1234
7969,Ambika Murthy,Umesh Murthy,2023-10-06,555,22,,
7970,Ramesh Hosamani,Madhu Kulkarni,2024-08-02,477,14,3828,1525
7971,Shilpa Poojary,Shilpa Bai,2023-04-21,281,29,9505,3956
7972,Deepak Naik,Asha Swamy,2024-01-03,467,10,,
7973,Nandish Salian,Suma Gowda,2023-12-03,239,6,5833,2326
7974,Nagesh Kumari,Prakash Gowda,2023-03-18,370,19,11839,5076
7975,Ravi Kambli,Indira Kulkarni,2024-01-30,145,6,,
7976,Latha Naik,Mangala Bangera,2024-12-25,452,12,,
7977,Vidya Raju,Madhu Shankar,2024-11-25,78,11,,
7978,Prasad Kattimani,Pushpa Kambli,2024-07-29,151,3,,
7979,Saraswathi Poojary,Ambika Hosamani,2024-04-05,445,27,,
7980,Ramesh Gupta,Darshan Raju,2023-02-10,204,25,,
7981,Ravi Kulkarni,Rajesh Kattimani,2023-09-30,75,3,,
7982,Srinivas Bai,Radha Gowda,2024-08-19,263,15,,
7983,Manjunath Bagewadi,Chandrashekar Bagewadi,2024-03-25,40,1,14,6
7984,Naveen Hosamani,Ganesh Acharya,2024-04-29,589,8,,
7985,Sharada Poojary,Manjunath Rao,2023-08-13,163,9,,
7986,Deepa Patil,Shivakumar Kumari,2024-05-06,53,17,1608,642
7987,Roopa Salian,Vinay Raju,2023-06-23,40,27,,
7988,Ramesh Bagewadi,Savitha Kattimani,2023-11-28,398,29,5720,2280
7989,Ganesh Ganiger,Santosh Desai,2024-12-30,63,24,4568,1824
7990,Swathi Ganiger,Kavitha Patil,2023-09-21,472,17,,
7991,Saraswathi Poojary,Radha Lamani,2023-01-12,316,3,16957,7641
7992,Geetha Bai,Jyothi Meti,2023-02-28,525,6,5664,2257
7993,Deepak Hegde,Ambika Nayak,2024-11-07,365,13,4005,1601
7994,Rajesh Salian,Nagaraj Angadi,2024-04-29,80,26,1616,644
7995,Chetan Gupta,Harish Lamani,2023-09-24,255,22,,
7996,Kavitha Lamani,Sagar Hiremath,2024-01-28,473,16,,
7997,Vinay Swamy,Kiran Patil,2024-07-20,193,27,2863,1149
7998,Deepa Reddy,Basavaraj Ganiger,2024-07-06,308,18,3597,1433
7999,Vasantha Gupta,Prasad Rao,2023-02-25,421,30,,
8000,Shivanand Angadi,Srinivas Siddi,2023-03-27,130,1,4218,1689
8001,Bharath Kattimani,Yogesh Devi,2024-06-27,107,2,154,61
8002,Gopal Lamani,Venkatesh Naikar,2023-03-14,192,15,,
8003,Chetan Meti,Anand Shetty,2024-04-11,106,2,,
8004,Nandini Swamy,Ganesh Kambli,2023-01-18,59,11,3069,1226
8005,Manjunath Hiremath,Chandrashekar Raju,2024-03-02,215,20,,
8006,Pooja Hosamani,Shobha Raju,2023-03-19,567,16,,
8007,Jyothi Shankar,Yashodha Ganiger,2024-08-07,475,21,355,155
8008,Padma Bagewadi,Chetan Gupta,2023-04-08,226,11,3207,1280
8009,Basavaraj Hiremath,Vasantha Kumar,2023-06-05,143,11,,
8010,Vishwanath Acharya,Sachin Bhat,2024-09-17,86,17,7049,2804
8011,Padma Gowda,Mahesh Gupta,2023-08-31,465,6,5856,2336
8012,Jagadish Kumari,Shivanand Hosamani,2024-07-26,456,11,3095,1237
8013,Shankar Patil,Santosh Salian,2024-07-28,392,30,,
8014,Geetha Bai,Yogesh Raju,2024-08-15,539,6,5785,2308
8015,Darshan Bhat,Radha Prasad,2024-12-06,327,24,4769,1897
8016,Asha Ganiger,Mohan Naik,2023-10-30,301,23,,
8017,Siddaraju Swamy,Lakshman Hegde,2023-01-22,103,4,3031,1212
8018,Manjunath Desai,Shivakumar Savanur,2024-08-17,137,29,,
8019,Suresh Ganiger,Prasad Kambli,2023-04-12,418,6,5743,2290
8020,Deepa Kambli,Radha Prasad,2023-08-26,87,28,1278,515
8021,Krishna Meti,Meena Murthy,2023-06-02,45,14,3963,1580
8022,Kiran Murthy,Kumaraswamy Meti,2023-03-23,153,10,,
8023,Renuka Kumar,Bharath Swamy,2023-09-18,258,7,1857,739
8024,Santosh Kulkarni,Vasantha Desai,2024-01-05,409,12,,
8025,Arun Desai,Priya Kumar,2024-11-26,498,11,,
8026,Suresh Angadi,Meena Murthy,2024-03-20,406,29,1209,486
8027,Nandish Kattimani,Srinivas Yadav,2024-03-17,254,25,4703,1872
8028,Umesh Savanur,Chandrika Bhat,2023-04-20,333,17,6838,2718
8029,Chetan Lamani,Venkatesh Poojary,2024-01-20,87,20,6366,2532
8030,Jyothi Gupta,Vidya Gowda,2024-06-27,494,23,,
8031,Saraswathi Hegde,Padma Bangera,2023-10-31,380,26,1908,761
8032,Deepak Meti,Shankar Desai,2024-09-06,519,6,,
8033,Roopa Hegde,Nagaraj Lamani,2024-04-19,37,11,3361,1342
8034,Sunitha Hosamani,Parvathi Hegde,2023-06-25,332,7,,
8035,Umesh Savanur,Basavaraj Prasad,2023-04-18,600,17,6838,2718
8036,Ganesh Kattimani,Rajesh Kattimani,2023-06-23,551,25,5502,2191
8037,Saraswathi Hosamani,Vasantha Bai,2024-05-24,277,1,4461,1784
8038,Nagesh Kambli,Rajesh Devi,2023-09-26,449,24,4691,1869
8039,Nandini Gupta,Kumaraswamy Acharya,2024-04-23,473,30,,
8040,Shankar Hosamani,Priya Kumari,2023-08-14,494,20,6103,2428
8041,Chetan Lamani,Chetan Siddi,2024-08-15,417,19,,
8042,Ramesh Kumar,Hanumanthappa Salian,2024-08-08,589,17,7080,2815
8043,Nagesh Kumari,Darshan Bhat,2023-03-30,141,2,2075,829
8044,Prasad Bagewadi,Nandish Salian,2023-08-31,531,27,5100,2030
8045,Kiran Murthy,Ashok Raju,2024-01-06,216,21,,
8046,Shobha Murthy,Renuka Bagewadi,2023-04-16,400,25,5307,2111
8047,Nandini Hosamani,Geetha Lamani,2024-01-21,120,25,,
8048,Anand Savanur,Vidya Salian,2024-02-02,130,15,2386,954
8049,Anitha Siddi,Lakshman Shetty,2023-07-13,558,21,650,272
8050,Priya Kulkarni,Ravi Savanur,2024-04-23,403,30,,
8051,Vidya Kattimani,Radha Prasad,2023-12-11,102,18,3532,1409
8052,Srinivas Hiremath,Kumaraswamy Joshi,2024-07-18,280,14,,
8053,Shilpa Kattimani,Nagaraj Lamani,2024-01-06,50,2,304,133
8054,Shivakumar Savanur,Saraswathi Ganiger,2023-11-28,403,2,,
8055,Saraswathi Patil,Gopal Naik,2023-05-21,526,1,7427,2952
8056,Divya Reddy,Mahesh Bhat,2023-03-04,376,24,5613,2235
8057,Ashok Hosamani,Ganesh Acharya,2023-07-12,236,15,19223,8776
8058,Chetan Salian,Anand Nayak,2024-03-10,190,8,3730,1485
8059,Naveen Raju,Prasad Kambli,2024-11-17,366,5,750,310
8060,Shivakumar Hegde,Ganesh Ganiger,2023-01-20,354,21,6795,2699
8061,Ashok Shetty,Girish Bai,2023-12-20,260,18,3582,1429
8062,Mahesh Meti,Shankar Salian,2023-05-11,216,27,,
8063,Gopal Naik,Rashmi Hegde,2024-12-20,473,10,2920,1170
8064,Surya Acharya,Swathi Hosamani,2023-02-02,282,6,10351,4361
8065,Harish Hiremath,Shivanand Hosamani,2024-06-03,239,20,,
8066,Manjunath Yadav,Krishna Yadav,2023-02-16,72,9,2504,1006
8067,Radha Bagewadi,Bharath Hegde,2023-10-11,447,19,6061,2414
8068,Bharath Kattimani,Chetan Lamani,2023-07-14,519,2,60,26
8069,Srinivas Gupta,Venkatesh Savanur,2023-10-22,69,21,,
8070,Harish Hegde,Naveen Angadi,2023-09-01,523,13,7931,3196
8071,Rajesh Kulkarni,Yashodha Naik,2024-09-13,419,12,3086,1233
8072,Nagesh Kambli,Prakash Kulkarni,2024-12-26,507,25,4634,1848
8073,Renuka Gupta,Bharath Swamy,2024-06-04,322,21,537,228
8074,Vishwanath Gupta,Siddaraju Nayak,2023-01-24,321,19,,
8075,Kiran Nayak,Ashok Patil,2023-04-15,187,28,4934,1959
8076,Sharada Ganiger,Bharathi Bangera,2023-08-20,564,13,7087,2817
8077,Pushpa Naikar,Pooja Shetty,2024-04-27,367,13,4073,1632
8078,Sachin Bhat,Ganesh Murthy,2023-03-06,512,28,1153,463
8079,Suresh Acharya,Basavaraj Hosamani,2023-03-30,326,19,,
8080,Padma Bagewadi,Arun Shetty,2024-05-21,41,12,3194,1274
8081,Sneha Joshi,Sharada Desai,2024-12-10,287,6,5932,2365
8082,Chetan Gupta,Nagaraj Naik,2023-01-18,82,27,2838,1139
8083,Prakash Kulkarni,Srinivas Gowda,2023-09-12,390,15,1049,424
8084,Nandish Bagewadi,Kamala Ganiger,2024-09-15,325,21,,
8085,Siddaraju Prasad,Chetan Poojary,2024-02-25,148,13,4056,1624
8086,Prasad Kumar,Umesh Savanur,2023-02-04,532,3,669,279
8087,Mohan Murthy,Santosh Shetty,2024-03-26,571,14,,
8088,Venkatesh Meti,Ambika Hosamani,2023-09-06,152,29,,
8089,Nagesh Kumari,Chandrashekar Salian,2023-04-01,139,2,2075,829
8090,Jyothi Desai,Shivanand Desai,2023-02-21,243,23,7425,2951
8091,Hanumanthappa Bai,Shilpa Kattimani,2023-08-13,194,17,6988,2781
8092,Anand Savanur,Deepa Patil,2023-06-02,105,9,2457,983
8093,Girish Acharya,Srinivas Siddi,2023-02-01,303,25,,
8094,Bharathi Kumar,Basavaraj Gowda,2023-03-14,304,9,2553,1026
8095,Vidya Raju,Manjunath Bagewadi,2024-11-27,418,3,6776,2691
8096,Mohan Bagewadi,Suresh Nayak,2024-06-20,224,8,3489,1393
8097,Nandini Hosamani,Darshan Bhat,2023-06-15,349,13,813,338
8098,Prakash Prasad,Venkatesh Bagewadi,2024-10-01,85,21,,
8099,Umesh Kattimani,Sachin Bai,2024-08-07,223,8,6185,2460
8100,Anil Rao,Rajesh Lamani,2023-03-02,413,13,3985,1592
8101,Vishwanath Desai,Santosh Salian,2024-04-13,243,23,7274,2894
8102,Anil Naikar,Shilpa Meti,2023-10-23,121,20,,
8103,Krishna Lamani,Prasad Bagewadi,2024-09-04,142,3,534,227
8104,Nandish Hiremath,Gopal Angadi,2024-04-18,582,1,,
8105,Shobha Murthy,Mahesh Gupta,2024-01-07,159,2,5590,2225
8106,Pushpa Poojary,Shivanand Gowda,2024-11-29,479,8,3672,1463
8107,Siddaraju Prasad,Basavaraj Prasad,2024-03-27,350,14,4042,1618
8108,Prakash Kulkarni,Renuka Swamy,2024-12-15,152,15,929,381
8109,Vidya Shankar,Radha Raju,2024-09-02,221,3,6779,2692
8110,Surya Hiremath,Krishna Acharya,2023-01-01,155,30,,
8111,Nagaraj Lamani,Deepa Reddy,2024-01-30,433,6,6014,2398
8112,Ravi Rao,Sneha Joshi,2023-11-22,463,2,134,54
8113,Lakshmi Prasad,Shivakumar Hiremath,2023-09-10,226,9,,
8114,Kamala Nayak,Shilpa Devi,2024-03-03,74,21,619,259
