txn_id,sender_name,receiver_name,amount,txn_date,txn_type,linked_case_id,linked_accused_id,is_suspicious
14397,Suresh Nayak,Ganesh Kattimani,8458.71,2023-01-23,IMPS,173,393,1
14398,Jyothi Patil,Nandish Salian,3376.75,2023-10-04,NEFT,9601,20906,1
14399,Saraswathi Hosamani,Prasad Kambli,31676.9,2023-05-29,IMPS,1666,4163,1
14400,Asha Bagewadi,Rajesh Kambli,6326.93,2024-12-30,UPI,,,1
14401,Shivanand Gowda,Jagadish Naik,14947.96,2024-01-09,Cash,,,0
14402,Hanumanthappa Desai,Deepa Bagewadi,18156.39,2023-04-21,NEFT,2775,6974,0
14403,Jyothi Murthy,Parvathi Reddy,13218.37,2024-08-14,IMPS,6820,15301,0
14404,Nandini Shankar,Rekha Poojary,5463.71,2023-05-20,UPI,,,0
14405,Padma Gowda,Sagar Joshi,500,2023-10-27,IMPS,2331,5845,0
14406,Krishna Hiremath,Surya Patil,5605.8,2023-12-14,UPI,,,0
14407,Manjunath Naikar,Kumaraswamy Swamy,576621.0,2023-05-01,IMPS,,,0
14408,Indira Rao,Umesh Savanur,1812.75,2023-06-08,UPI,2695,6786,1
14409,Prakash Kumari,Manjunath Shankar,5840.4,2023-04-28,Cash,,,0
14410,Pavan Hegde,Rajesh Kulkarni,1790.22,2024-02-15,UPI,1559,3915,0
14411,Saraswathi Raju,Chandrashekar Angadi,127823.3,2024-07-07,UPI,,,0
14412,Harish Rao,Vinay Kambli,1535.16,2024-11-02,IMPS,,,1
14413,Srinivas Naikar,Santosh Patil,14745.55,2023-04-11,Cash,2795,7023,0
14414,Chetan Bhat,Vinay Swamy,361351.52,2023-10-29,IMPS,,,0
14415,Darshan Bhat,Chandrashekar Bagewadi,27680.48,2023-10-30,UPI,1840,4611,0
14416,Hanumanthappa Devi,Radha Patil,18186.29,2023-03-23,IMPS,,,0
14417,Sachin Raju,Anil Salian,277531.7,2024-12-23,Cash,,,0
14418,Nandini Hosamani,Ramesh Nayak,59921.27,2023-07-19,IMPS,,,0
14419,Geetha Desai,Sagar Siddi,4809621.73,2024-05-12,NEFT,,,0
14420,Girish Nayak,Hanumanthappa Salian,291186.25,2024-05-11,IMPS,666,1677,1
14421,Gopal Nayak,Madhu Gupta,44210.55,2024-08-05,Cash,,,0
14422,Suresh Nayak,Priya Hiremath,861839.72,2023-03-09,Cash,173,393,1
14423,Priya Devi,Jagadish Yadav,50195.18,2023-06-21,Cash,545,1357,0
14424,Ramesh Patil,Ravi Desai,11627.92,2023-06-18,NEFT,,,0
14425,Priya Kumari,Nandini Hosamani,1369.56,2024-12-20,Cash,2801,7042,0
14426,Kumaraswamy Bagewadi,Ambika Bangera,82251.98,2023-07-26,Cash,6415,14483,0
14427,Jyothi Poojary,Vidya Shankar,16780.35,2024-10-28,IMPS,1915,4813,0
14428,Ambika Yadav,Arun Yadav,3128.59,2024-08-03,IMPS,2735,6877,0
14429,Kiran Ganiger,Ganesh Murthy,213837.67,2024-05-25,NEFT,1659,4149,1
14430,Manoj Bagewadi,Mohan Lamani,9776.73,2024-06-24,NEFT,,,0
14431,Pooja Reddy,Pavan Shankar,6404.62,2023-07-08,IMPS,,,0
14432,Chetan Bagewadi,Deepak Acharya,1046.32,2024-06-20,NEFT,,,0
14433,Chandrika Gowda,Padma Ganiger,943.08,2023-05-15,UPI,,,0
14434,Ganesh Acharya,Ravi Desai,16423.34,2024-12-31,UPI,,,0
14435,Radha Prasad,Nandini Swamy,12266.96,2024-09-21,UPI,1504,3779,1
14436,Saraswathi Poojary,Santosh Angadi,8774.03,2024-05-25,IMPS,1048,2609,1
14437,Lakshman Bangera,Chandrika Gupta,694.58,2024-10-14,IMPS,,,0
14438,Ashok Poojary,Yogesh Yadav,67136.53,2024-12-23,IMPS,1222,3059,0
14439,Rajesh Kulkarni,Saraswathi Hosamani,93234.02,2023-04-01,IMPS,1239,3098,1
14440,Ganesh Savanur,Indira Patil,17600.78,2024-07-04,IMPS,6338,14340,0
14441,Radha Prasad,Sneha Prasad,500,2023-10-20,UPI,1623,4053,1
14442,Prakash Kumar,Ashok Hegde,5037.71,2024-12-18,UPI,,,0
14443,Rajesh Naikar,Kumaraswamy Angadi,252317.51,2024-08-23,NEFT,,,0
14444,Harish Bai,Lakshman Kulkarni,651395.42,2024-12-30,NEFT,,,1
14445,Nandish Shankar,Asha Bangera,10235.84,2024-12-01,IMPS,,,0
14446,Anand Kumari,Chetan Desai,2658.9,2023-12-10,UPI,111,259,0
14447,Naveen Bagewadi,Padma Gowda,1154.22,2024-02-09,UPI,,,0
14448,Vinay Angadi,Jagadish Yadav,4852.47,2023-06-24,IMPS,6937,15550,0
14449,Basavaraj Swamy,Chandrashekar Bagewadi,1874.63,2024-12-05,UPI,2871,7216,1
14450,Saraswathi Poojary,Mangala Raju,1605.13,2023-05-27,NEFT,1048,2609,0
14451,Asha Patil,Shivakumar Patil,221517.24,2024-07-13,UPI,,,0
14452,Mahesh Ganiger,Priya Kumari,2476.18,2024-06-16,UPI,2351,5893,0
14453,Arun Shetty,Prasad Kambli,500,2024-11-04,Cash,444,1108,1
14454,Siddaraju Angadi,Saraswathi Shankar,2367.72,2023-11-17,IMPS,,,0
14455,Rashmi Bagewadi,Bharath Salian,500,2023-07-29,NEFT,,,0
14456,Ganesh Ganiger,Jyothi Shankar,11163.99,2024-10-21,NEFT,1940,4882,0
14457,Jyothi Kumar,Chandrika Shankar,58395.73,2024-07-31,NEFT,,,0
14458,Siddaraju Reddy,Latha Bagewadi,80941.17,2023-06-23,Cash,1195,2988,0
14459,Nandish Salian,Kumaraswamy Acharya,12398.33,2023-12-10,Cash,2268,5693,0
14460,Indira Rao,Mangala Raju,500,2023-10-23,NEFT,2057,5167,0
14461,Rajeshwari Kambli,Rajeshwari Naik,485267.54,2023-01-23,NEFT,,,0
14462,Bharathi Lamani,Latha Yadav,500,2023-11-08,IMPS,1976,4974,0
14463,Sharada Desai,Vinay Reddy,36915.33,2023-11-03,IMPS,,,0
14464,Suresh Angadi,Surya Hosamani,15877.44,2024-08-26,UPI,502,1247,1
14465,Harish Kumari,Vinay Kambli,500,2023-11-10,IMPS,9606,20915,0
14466,Lakshman Joshi,Shilpa Naik,9124.24,2024-05-14,IMPS,4203,10002,0
14467,Shivanand Hiremath,Sneha Swamy,15703.97,2024-01-28,UPI,,,0
14468,Rajeshwari Acharya,Shivakumar Shetty,14802.85,2023-12-22,NEFT,,,0
14469,Shankar Bagewadi,Nandish Kumari,67624.88,2023-06-27,NEFT,,,0
14470,Mangala Desai,Kiran Naikar,500,2024-01-30,IMPS,,,0
14471,Suresh Lamani,Pooja Salian,10061.7,2023-08-10,Cash,2,7,0
14472,Nagesh Ganiger,Anil Rao,24204.88,2023-02-11,NEFT,2928,7362,0
14473,Santosh Hiremath,Nandini Acharya,1234.35,2023-07-24,UPI,,,0
14474,Shivanand Acharya,Pooja Hosamani,109800.42,2024-02-29,IMPS,,,0
14475,Chetan Poojary,Anitha Reddy,2790.01,2023-08-13,UPI,,,1
14476,Vishwanath Bai,Vasantha Angadi,297742.71,2023-12-01,Cash,,,0
14477,Suma Ganiger,Pooja Shetty,1754.92,2024-03-01,IMPS,532,1322,1
14478,Kiran Joshi,Chetan Gupta,25950.52,2024-07-04,Cash,,,0
14479,Divya Naikar,Basavaraj Murthy,1776.79,2024-02-27,NEFT,,,1
14480,Vidya Raju,Bharathi Kumar,14269.1,2024-01-25,IMPS,2662,6707,0
14481,Hanumanthappa Savanur,Ramesh Lamani,500,2024-07-10,Cash,2169,5451,1
14482,Basavaraj Swamy,Vidya Kumari,3158.87,2023-08-24,IMPS,2989,7515,1
14483,Saraswathi Patil,Divya Kumari,83627.64,2024-08-06,IMPS,2921,7344,0
14484,Padma Bangera,Pushpa Gowda,6218.55,2024-04-01,UPI,1173,2929,1
14485,Lakshmi Lamani,Mangala Bagewadi,8063.52,2024-08-04,NEFT,,,1
14486,Nandish Kattimani,Vidya Kumari,21752.71,2024-10-12,NEFT,1948,4898,0
14487,Ramesh Lamani,Arun Bangera,2897.43,2024-07-18,NEFT,9195,20054,0
14488,Shilpa Gupta,Mohan Joshi,5555.14,2024-12-06,UPI,,,0
14489,Saraswathi Devi,Suresh Hegde,1888399.89,2023-08-06,IMPS,,,0
14490,Anand Nayak,Bharathi Meti,7895.08,2023-06-23,UPI,865,2153,1
14491,Srinivas Lamani,Padma Angadi,4165.04,2023-12-30,UPI,,,1
14492,Ramesh Acharya,Jagadish Murthy,61163.2,2024-08-24,UPI,,,0
14493,Basavaraj Hosamani,Nandish Naikar,904.76,2023-05-19,Cash,1653,4131,0
14494,Roopa Angadi,Anil Naikar,19040.19,2024-08-03,UPI,801,2008,0
14495,Deepak Hegde,Santosh Salian,4058.74,2024-03-15,NEFT,1601,4005,1
14496,Chandrashekar Salian,Chandrashekar Salian,12335.2,2023-04-27,UPI,151,344,0
14497,Girish Prasad,Prakash Bhat,5071.12,2024-01-27,UPI,,,0
14498,Kiran Nayak,Rashmi Hegde,4175.54,2023-06-07,Cash,2021,5081,1
14499,Suresh Nayak,Saraswathi Patil,1397.97,2024-07-08,UPI,252,600,1
14500,Radha Raju,Srinivas Gowda,18820.69,2024-02-20,NEFT,,,0
14501,Shivanand Desai,Parvathi Prasad,15893.77,2024-12-05,Cash,,,0
14502,Jyothi Desai,Suresh Ganiger,3472.5,2024-04-04,Cash,2860,7190,1
14503,Pooja Reddy,Deepak Bhat,16862.1,2024-03-27,UPI,,,0
14504,Roopa Naikar,Pavan Kambli,500,2024-11-27,Cash,,,0
14505,Ganesh Murthy,Ganesh Ganiger,104090.54,2024-10-06,Cash,1848,4633,0
14506,Hanumanthappa Devi,Prasad Kumar,11175.97,2024-07-20,UPI,,,0
14507,Priya Hiremath,Ashok Poojary,7076.79,2024-05-23,NEFT,2293,5751,1
14508,Vidya Raju,Vishwanath Swamy,8026.85,2023-10-20,Cash,,,0
14509,Savitha Yadav,Prasad Angadi,500,2024-12-14,IMPS,,,0
14510,Mahesh Savanur,Ganesh Kulkarni,7790.95,2023-02-03,UPI,,,0
14511,Suresh Murthy,Geetha Hegde,2338.08,2024-06-29,IMPS,3761,9108,0
14512,Mahesh Nayak,Roopa Kattimani,1491.33,2023-08-06,Cash,,,0
14513,Santosh Bagewadi,Darshan Gowda,23154.63,2023-11-22,IMPS,,,0
14514,Lakshman Shetty,Latha Kumar,720.43,2023-08-12,NEFT,,,0
14515,Chandrashekar Bai,Shivanand Salian,661.14,2023-04-15,IMPS,,,1
14516,Girish Joshi,Lakshman Ganiger,495262.06,2023-10-10,UPI,7643,16959,0
14517,Saraswathi Kambli,Vishwanath Acharya,29176.01,2024-11-23,NEFT,1267,3179,0
14518,Rajesh Devi,Chandrashekar Salian,1566.83,2024-09-08,Cash,2053,5156,0
14519,Chetan Hiremath,Bharath Angadi,44638.72,2024-06-28,Cash,9494,20671,0
14520,Divya Reddy,Renuka Swamy,12535.07,2024-03-29,IMPS,2215,5563,1
14521,Umesh Murthy,Vasantha Bagewadi,7939.14,2024-10-06,IMPS,,,0
14522,Basavaraj Hosamani,Kavitha Patil,110682.84,2024-05-23,UPI,,,0
14523,Geetha Patil,Geetha Salian,2884.71,2023-07-22,UPI,5194,12065,0
14524,Umesh Yadav,Padma Bangera,12050.18,2023-05-09,IMPS,1557,3910,0
14525,Surya Poojary,Ashok Shankar,6562.67,2023-08-23,Cash,,,0
14526,Lakshman Meti,Nagesh Ganiger,1318.13,2024-10-11,UPI,1145,2853,1
14527,Vasantha Bagewadi,Harish Acharya,1571.31,2023-08-12,Cash,,,0
14528,Bharath Kattimani,Chandrashekar Salian,4167.41,2023-09-23,UPI,29,71,1
14529,Harish Yadav,Ganesh Murthy,2096.65,2024-07-16,UPI,,,0
14530,Shivanand Raju,Girish Kumar,1973.13,2024-08-19,NEFT,7430,16573,1
14531,Rashmi Kattimani,Swathi Patil,413614.62,2023-03-26,NEFT,,,0
14532,Naveen Meti,Manjunath Shankar,500,2023-03-22,Cash,81,192,0
14533,Bharath Lamani,Chandrashekar Yadav,858.71,2024-02-02,UPI,,,0
14534,Swathi Rao,Gopal Kumar,14717.66,2024-10-17,IMPS,,,0
14535,Renuka Savanur,Sunitha Shetty,234266.19,2023-09-16,Cash,1075,2676,0
14536,Priya Hiremath,Sagar Bhat,467337.13,2024-07-04,NEFT,,,0
14537,Nandish Hiremath,Bharath Kattimani,66298.04,2023-07-30,Cash,817,2048,0
14538,Jyothi Poojary,Shobha Kulkarni,500,2024-06-19,Cash,1889,4751,1
14539,Venkatesh Rao,Pushpa Angadi,1228.71,2023-05-16,IMPS,8739,19150,0
14540,Sharada Bhat,Deepa Bagewadi,6873.13,2023-11-06,Cash,,,0
14541,Rajeshwari Gowda,Pooja Angadi,82858.66,2024-04-14,NEFT,,,0
14542,Yashodha Devi,Kumaraswamy Bhat,6970.77,2024-03-31,UPI,8717,19107,0
14543,Gopal Naik,Srinivas Siddi,9896.37,2024-10-11,Cash,1088,2709,1
14544,Hanumanthappa Meti,Pavan Bagewadi,7351.14,2024-07-26,Cash,,,0
14545,Renuka Swamy,Hanumanthappa Savanur,53073.95,2024-09-19,IMPS,2888,7258,1
14546,Suresh Angadi,Jyothi Shankar,24791.4,2023-11-19,IMPS,548,1364,0
14547,Lakshman Bai,Indira Poojary,39624.6,2024-04-12,NEFT,4081,9755,0
14548,Basavaraj Yadav,Umesh Kulkarni,5987.95,2023-07-03,IMPS,6993,15677,0
14549,Yashodha Naik,Chetan Salian,747.83,2024-02-03,Cash,538,1340,0
14550,Nagaraj Yadav,Manjunath Swamy,500,2023-10-10,UPI,,,0
14551,Shankar Hosamani,Ambika Siddi,11579.79,2024-06-08,IMPS,,,1
14552,Girish Shankar,Nagesh Bai,2660.8,2024-07-23,Cash,,,0
14553,Rekha Kumar,Prakash Joshi,39000.01,2023-10-17,UPI,,,0
14554,Renuka Kumari,Shivanand Desai,16875.59,2024-05-16,UPI,6483,14626,1
14555,Divya Siddi,Rekha Joshi,4978.33,2023-04-19,Cash,,,1
14556,Madhu Bangera,Arun Bai,5043.61,2023-12-17,Cash,,,0
14557,Deepak Joshi,Manjunath Kambli,1676.86,2024-03-13,IMPS,,,0
14558,Renuka Kumar,Anil Bhat,3610.51,2023-03-07,IMPS,624,1575,0
14559,Krishna Meti,Renuka Kulkarni,500,2023-01-18,UPI,1628,4063,0
14560,Darshan Poojary,Basavaraj Yadav,29954.33,2024-07-15,IMPS,,,0
14561,Umesh Yadav,Shobha Ganiger,18242.93,2023-11-22,NEFT,,,0
14562,Rajeshwari Shetty,Chandrika Desai,7884.49,2024-06-25,IMPS,,,0
14563,Bharath Hegde,Ganesh Kambli,40736.85,2023-05-06,IMPS,2611,6577,1
14564,Manjunath Lamani,Rajeshwari Gowda,4760.41,2024-03-29,Cash,,,0
14565,Mahesh Hosamani,Nandini Desai,23268.84,2024-10-17,UPI,3713,9006,0
14566,Mangala Bagewadi,Nagesh Poojary,167044.79,2023-07-18,UPI,2993,7526,0
14567,Ambika Nayak,Vinay Swamy,4147.27,2024-01-24,IMPS,1765,4416,0
14568,Pavan Naik,Radha Patil,5279.4,2024-04-05,UPI,772,1931,1
14569,Girish Kumar,Vidya Shankar,319512.31,2023-02-12,NEFT,2786,7000,1
14570,Pushpa Lamani,Meena Lamani,35095.21,2024-03-13,Cash,,,0
14571,Basavaraj Desai,Deepa Kattimani,18485.19,2024-09-20,Cash,319,770,1
14572,Mangala Swamy,Umesh Savanur,2676.22,2024-06-02,NEFT,389,953,0
14573,Deepak Hegde,Madhu Poojary,1240.39,2024-05-15,Cash,,,0
14574,Basavaraj Prasad,Shankar Hosamani,768.02,2023-03-26,IMPS,1846,4627,1
14575,Prasad Salian,Prakash Kulkarni,510.76,2023-05-28,UPI,2511,6313,1
14576,Hanumanthappa Desai,Krishna Hegde,676.65,2024-09-08,UPI,4664,10988,1
14577,Kumaraswamy Siddi,Manoj Kambli,6144.74,2024-02-23,IMPS,8437,18524,0
14578,Yashodha Murthy,Arun Kulkarni,9144.05,2023-02-01,UPI,,,0
14579,Latha Murthy,Hanumanthappa Savanur,7764.98,2023-12-14,IMPS,,,1
14580,Harish Meti,Lakshman Reddy,37813.33,2023-06-06,IMPS,,,0
14581,Nandini Hosamani,Yashodha Kumar,1390.8,2024-05-15,UPI,,,0
14582,Hanumanthappa Savanur,Hanumanthappa Savanur,18078.33,2024-04-04,UPI,2218,5573,1
14583,Yogesh Yadav,Krishna Gowda,3240.64,2023-02-15,NEFT,2751,6918,1
14584,Lakshman Joshi,Jagadish Devi,2363.76,2023-03-16,Cash,,,0
14585,Mahesh Acharya,Sachin Meti,1798.24,2023-07-25,IMPS,7554,16797,0
14586,Chandrashekar Bhat,Shivakumar Lamani,25844.01,2024-06-02,UPI,,,1
14587,Harish Patil,Deepa Kambli,10990.05,2023-06-18,UPI,1414,3546,0
14588,Gopal Gowda,Jagadish Kumari,17409.61,2024-04-30,IMPS,2808,7058,0
14589,Kamala Murthy,Sunitha Salian,5279.27,2023-12-23,UPI,,,1
14590,Renuka Lamani,Harish Hiremath,4170.27,2024-10-03,Cash,,,0
14591,Lakshman Meti,Renuka Bagewadi,11044.4,2024-11-20,UPI,1182,2949,1
14592,Savitha Ganiger,Gopal Savanur,3562.85,2024-02-16,NEFT,,,0
14593,Indira Bagewadi,Sachin Naik,6636.13,2024-12-13,NEFT,,,0
14594,Ravi Kambli,Sunitha Hosamani,20816.61,2024-03-25,Cash,,,1
14595,Madhu Kulkarni,Kamala Joshi,28527.7,2023-03-10,NEFT,906,2262,1
14596,Darshan Naikar,Latha Hosamani,6222.98,2023-11-01,IMPS,4588,10835,0
14597,Jyothi Shankar,Pavan Naikar,829.43,2023-02-14,UPI,166,373,0
14598,Basavaraj Desai,Mahesh Ganiger,6926.88,2024-05-21,UPI,313,758,0
14599,Hanumanthappa Savanur,Anitha Kulkarni,12768.0,2023-03-23,IMPS,2187,5487,1
14600,Kamala Hiremath,Kamala Meti,115238.39,2024-04-18,IMPS,,,0
14601,Mahesh Gupta,Radha Prasad,500,2023-07-18,UPI,2118,5325,1
14602,Shivanand Swamy,Mahesh Desai,1962.28,2023-05-23,UPI,9355,20389,0
14603,Sunitha Patil,Anil Rao,52716.23,2024-03-20,IMPS,2765,6953,0
14604,Ramesh Angadi,Madhu Lamani,28550.6,2024-10-27,NEFT,,,1
14605,Pavan Ganiger,Manjunath Gupta,39469.92,2023-10-10,UPI,,,0
14606,Roopa Hegde,Hanumanthappa Salian,8690.11,2023-05-21,NEFT,1275,3198,1
14607,Radha Kattimani,Deepa Devi,12445.98,2024-08-14,Cash,,,0
14608,Deepak Poojary,Priya Siddi,578.26,2023-10-28,UPI,9106,19883,0
14609,Nandini Swamy,Shivanand Gowda,11058.93,2023-02-01,NEFT,1226,3069,0
14610,Renuka Bagewadi,Vishwanath Desai,86496.99,2024-10-24,Cash,,,0
14611,Ambika Yadav,Padma Bagewadi,160635.05,2024-09-30,UPI,2728,6862,0
14612,Radha Bagewadi,Pavan Hegde,1077.06,2024-12-21,Cash,2414,6061,1
14613,Santosh Swamy,Chetan Bai,18067.28,2023-03-05,NEFT,4360,10348,0
14614,Girish Naikar,Asha Kumari,2709.41,2024-07-12,Cash,2402,6026,0
14615,Suma Gowda,Padma Gowda,10264.69,2023-08-30,IMPS,1271,3186,0
14616,Divya Hiremath,Indira Murthy,500,2024-03-04,NEFT,,,0
14617,Sharada Desai,Hanumanthappa Savanur,11581.88,2023-12-08,NEFT,643,1610,0
14618,Chandrika Angadi,Anil Naikar,25184.66,2023-09-08,NEFT,2581,6497,1
14619,Sunitha Kumar,Radha Hosamani,35019.66,2024-05-08,Cash,9705,21120,1
14620,Sachin Bangera,Yashodha Prasad,253136.36,2023-02-21,UPI,,,0
14621,Anil Yadav,Bharath Meti,24268.51,2024-06-23,UPI,,,0
14622,Padma Gowda,Basavaraj Prasad,5704.38,2023-04-17,Cash,2273,5703,1
14623,Kumaraswamy Siddi,Priya Kumar,30760.45,2024-10-04,UPI,,,0
14624,Kiran Hegde,Vinay Hiremath,500,2023-06-07,NEFT,,,0
14625,Mahesh Gupta,Padma Bangera,51607.43,2024-06-15,UPI,649,1628,0
14626,Radha Patil,Sharada Patil,345653.68,2024-08-28,UPI,,,0
14627,Shankar Yadav,Sharada Kumari,42685.18,2023-12-02,NEFT,,,0
14628,Bharath Shankar,Vasantha Kumar,500,2024-06-18,UPI,577,1441,0
14629,Krishna Meti,Prakash Kumar,5173.16,2024-11-28,IMPS,1577,3957,0
14630,Suma Ganiger,Ramesh Angadi,500,2024-01-27,Cash,469,1167,1
14631,Meena Naikar,Yashodha Ganiger,2092.94,2023-04-19,IMPS,776,1944,0
14632,Asha Swamy,Shivanand Bangera,808.36,2023-06-22,Cash,,,1
14633,Anil Bhat,Ravi Rao,39964.61,2024-03-28,IMPS,1846,4628,1
14634,Latha Rao,Harish Devi,1234.82,2024-08-06,NEFT,5134,11957,1
14635,Padma Gowda,Ambika Nayak,3677.89,2024-12-25,UPI,2353,5899,0
14636,Prakash Kumar,Jagadish Devi,1376.69,2024-11-28,NEFT,,,0
14637,Prasad Salian,Arun Yadav,48079.08,2023-08-30,IMPS,2262,5678,1
14638,Anand Naik,Anil Siddi,500,2023-07-19,UPI,,,0
14639,Radha Prasad,Suresh Acharya,954.65,2024-06-10,UPI,1635,4082,0
14640,Manjunath Bai,Nagesh Kumari,8540.31,2023-01-10,Cash,643,1609,1
14641,Rekha Kumar,Roopa Kulkarni,525.95,2024-03-24,UPI,,,1
14642,Kumaraswamy Hiremath,Renuka Kumar,82516.84,2023-12-05,IMPS,,,0
14643,Anitha Siddi,Jyothi Joshi,625.25,2024-05-07,Cash,269,642,0
14644,Sneha Lamani,Suresh Patil,223926.7,2023-01-30,NEFT,,,1
14645,Shobha Prasad,Naveen Bagewadi,2503.9,2023-12-17,UPI,,,0
14646,Parvathi Hiremath,Swathi Kulkarni,852890.45,2024-08-18,Cash,,,0
14647,Umesh Hosamani,Shivakumar Patil,16147.67,2023-11-24,UPI,,,0
14648,Anand Hiremath,Surya Salian,19760.72,2024-02-28,IMPS,,,1
14649,Rajesh Lamani,Surya Hosamani,6055.28,2023-12-31,Cash,2295,5757,0
14650,Harish Hegde,Vishwanath Meti,404593.32,2023-11-25,NEFT,,,0
14651,Chandrika Joshi,Gopal Gowda,2125.51,2023-10-20,IMPS,1217,3047,1
14652,Gopal Murthy,Suma Ganiger,1090.71,2023-07-28,IMPS,620,1561,1
14653,Kavitha Meti,Manjunath Bagewadi,500,2024-06-13,Cash,,,0
14654,Pushpa Naikar,Santosh Salian,13763.1,2024-11-06,IMPS,1632,4073,1
14655,Anil Bhat,Manjunath Ganiger,32607.06,2023-04-17,UPI,1860,4667,1
14656,Pavan Shetty,Harish Kumari,2436.64,2023-01-29,Cash,928,2318,1
14657,Vishwanath Gupta,Manjunath Kambli,865.45,2024-11-05,NEFT,4147,9898,1
14658,Rajesh Prasad,Sunitha Bangera,15435.2,2024-04-12,NEFT,,,0
14659,Sagar Joshi,Meena Murthy,9116.43,2024-06-03,NEFT,1256,3150,0
14660,Sagar Bhat,Sneha Naik,4527.79,2023-12-15,IMPS,858,2136,0
14661,Nagesh Prasad,Ambika Yadav,2349.79,2023-10-03,UPI,3188,7912,0
14662,Vasantha Patil,Chandrashekar Bai,4644.9,2024-06-27,NEFT,,,0
14663,Basavaraj Prasad,Girish Lamani,133743.82,2024-07-27,IMPS,,,1
14664,Basavaraj Kattimani,Gopal Siddi,37179.97,2023-07-05,IMPS,7237,16173,0
14665,Nandish Bai,Yashodha Salian,37816.83,2023-05-29,NEFT,,,0
14666,Anand Savanur,Ganesh Murthy,27209.01,2023-09-26,IMPS,411,1013,0
14667,Ramesh Naik,Anand Savanur,10101.15,2023-02-15,Cash,1668,4167,0
14668,Ramesh Lamani,Anil Naikar,39030.73,2023-05-20,IMPS,2457,6177,1
14669,Kumaraswamy Hiremath,Parvathi Patil,18039.05,2023-02-12,NEFT,,,1
14670,Shobha Murthy,Roopa Angadi,500,2024-04-19,UPI,2200,5528,1
14671,Venkatesh Ganiger,Jagadish Kumari,141241.48,2023-08-06,NEFT,564,1404,1
14672,Pavan Rao,Nandish Hiremath,1131.09,2023-04-07,NEFT,365,882,0
14673,Priya Patil,Santosh Bhat,34660.83,2023-02-19,IMPS,6024,13741,0
14674,Deepak Bhat,Renuka Prasad,22820.0,2023-11-21,NEFT,7476,16650,0
14675,Umesh Bangera,Anand Desai,10970.33,2024-07-03,NEFT,,,0
14676,Anitha Kulkarni,Jyothi Kambli,41762.58,2024-05-27,UPI,1189,2970,1
14677,Deepak Raju,Rajesh Kambli,500,2023-09-03,NEFT,7841,17334,0
14678,Santosh Salian,Ambika Kulkarni,143266.64,2023-03-05,NEFT,2481,6233,1
14679,Vinay Swamy,Srinivas Kulkarni,9448.3,2024-09-08,UPI,1100,2746,1
14680,Ambika Kambli,Swathi Hosamani,87856.86,2023-06-24,NEFT,7441,16591,0
14681,Ambika Angadi,Suma Shankar,14403.61,2023-12-22,IMPS,2344,5879,0
14682,Gopal Savanur,Deepak Prasad,1414510.92,2023-09-01,NEFT,9179,20024,0
14683,Rajeshwari Naik,Hanumanthappa Kulkarni,7469.91,2023-05-15,NEFT,,,0
14684,Sunitha Shetty,Srinivas Yadav,4647.29,2023-06-23,IMPS,1770,4430,1
14685,Lakshmi Angadi,Anitha Devi,47179.38,2023-12-18,UPI,,,0
14686,Ramesh Naik,Suresh Ganiger,3705.02,2024-12-17,UPI,1754,4389,0
14687,Madhu Kumari,Prakash Ganiger,4716.88,2024-11-08,Cash,,,0
14688,Hanumanthappa Savanur,Vishwanath Nayak,22297.39,2024-06-14,IMPS,2230,5602,0
14689,Saraswathi Hosamani,Shivakumar Kumar,2919.86,2024-03-27,IMPS,1725,4311,0
14690,Jyothi Meti,Shivakumar Kumar,152935.03,2024-05-02,IMPS,2038,5120,0
14691,Manoj Poojary,Naveen Kulkarni,18140.2,2023-02-09,UPI,,,0
14692,Mangala Raju,Nandish Hiremath,18984.89,2023-09-12,IMPS,1172,2926,1
14693,Pavan Yadav,Kumaraswamy Hiremath,29659.24,2024-01-27,Cash,,,0
14694,Ganesh Kambli,Divya Rao,45749.54,2023-02-02,UPI,985,2459,0
14695,Priya Devi,Kumaraswamy Acharya,5280.32,2023-05-07,UPI,577,1439,1
14696,Darshan Shankar,Rajesh Nayak,445303.19,2023-10-14,NEFT,,,0
14697,Vasantha Gowda,Sneha Kumar,112961.44,2023-01-09,IMPS,,,0
14698,Rajesh Murthy,Chetan Hegde,1159.35,2023-08-09,NEFT,,,0
14699,Sachin Naikar,Parvathi Patil,2247.17,2023-09-07,UPI,5870,13424,0
14700,Divya Patil,Gopal Naik,500,2024-05-21,NEFT,,,0
14701,Surya Kulkarni,Chetan Naik,1585772.43,2023-12-08,Cash,5250,12184,0
14702,Rajeshwari Meti,Vidya Savanur,2870.52,2023-01-10,NEFT,,,1
14703,Surya Hiremath,Naveen Meti,24888.22,2024-05-23,IMPS,9351,20379,0
14704,Chetan Gupta,Yashodha Salian,38637.16,2024-05-10,IMPS,,,0
14705,Pooja Kattimani,Chandrika Kumari,3176.11,2024-10-24,IMPS,,,0
14706,Manjunath Naikar,Kumaraswamy Bagewadi,500,2024-03-09,UPI,8141,17947,0
14707,Sharada Bangera,Chandrika Kambli,18466.22,2024-01-07,NEFT,,,0
14708,Priya Devi,Gopal Naik,13093.49,2023-03-23,Cash,494,1228,1
14709,Priya Meti,Meena Shetty,3846.98,2023-03-04,UPI,,,0
14710,Swathi Rao,Sachin Hegde,56379.95,2023-04-28,UPI,,,0
14711,Ravi Savanur,Vinay Acharya,2520.29,2024-10-29,IMPS,,,0
