CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
7607,300100098202307607,202303823,2023-06-07,2215,98,2,1,7,20,1,,2023-06-05 08:14:42,2023-06-05 09:14:42,2023-06-05 14:14:42,15.2564,77.1153,"On 05-06-2023, during a raid at Town Center, Ballari, accused Anil Ganiger was found in possession of heroin weighing 19 kgs. Seizure effected under NDPS Act. Complaint by Vinay Raju (PSI)."
7608,100270286202307608,202303824,2023-04-29,2334,286,1,1,8,23,1,,2023-04-26 14:14:45,2023-04-26 18:14:45,2023-04-26 22:14:45,16.0315,77.1592,"Complainant Ambika Swamy reported that her husband Shankar Murthy and in-laws have been subjecting her to cruelty and demanding additional dowry of Rs.621,793 at Railway Station Area, Raichur. Complaint filed on 26-04-2023."
7609,800160158202307609,202303825,2023-04-19,1308,158,3,2,5,14,2,,2023-04-19 00:51:13,2023-04-19 00:51:13,2023-04-19 06:51:13,14.565,74.5384,"Complainant Krishna Acharya reported that accused Rajesh Bhat cheated by posing as a government official and fraudulently obtained Rs.1,340,935 through fake documents at Old Town, Uttara Kannada on 19-04-2023. Total loss: Rs.1,636,969."
7610,100280297202407610,202403785,2024-01-25,962,297,1,2,5,14,3,,2024-01-24 21:33:38,2024-01-24 23:33:38,2024-01-25 07:33:38,16.6573,77.2209,"Complainant Nagesh Kambli reported that accused Vasantha Kumar cheated by posing as a government official and fraudulently obtained Rs.1,085,617 through fake documents at Agricultural Land, Yadgir on 24-01-2024. Total loss: Rs.650,868."
7611,100290310202307611,202303826,2023-11-29,1051,310,1,2,4,11,3,,2023-11-27 06:21:37,2023-11-27 07:21:37,2023-11-27 14:21:37,18.0784,77.5928,"On 27-11-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Railway Station Area, Bidar. Complainant Kamala Kumar suspects involvement of Manoj Angadi and gang based on CCTV footage."
7612,300120118202407612,202403786,2024-06-08,966,118,2,2,4,10,2,,2024-06-08 11:06:05,2024-06-08 14:06:05,2024-06-08 13:06:05,16.0795,75.6617,"On 08-06-2024, a two-wheeler bearing registration KA-XX-XXXX was stolen from Industrial Area, Bagalkote. Complainant Siddaraju Murthy suspects involvement of Ambika Hosamani and gang based on CCTV footage."
7613,400290308202307613,202303827,2023-12-15,2295,308,4,2,5,15,3,,2023-12-13 03:29:21,2023-12-13 04:29:21,2023-12-13 14:29:21,18.0898,77.4616,"Complainant Chandrashekar Angadi reported that accused Rajeshwari Gupta cheated by posing as a government official and fraudulently obtained Rs.1,917,156 through fake documents at Main Road, Bidar on 13-12-2023. Total loss: Rs.696,036."
7614,100150147202307614,202303828,2023-10-29,68,147,1,2,4,11,3,,2023-10-27 23:14:53,2023-10-27 23:14:53,2023-10-28 03:14:53,14.6836,75.5825,"On 27-10-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Market Area, Haveri. Complainant Ganesh Kulkarni suspects involvement of Savitha Kumar and gang based on CCTV footage."
7615,100080082202407615,202403787,2024-01-15,1051,82,1,1,8,26,3,,2024-01-12 05:06:07,2024-01-12 09:06:07,2024-01-12 14:06:07,14.0025,75.7461,"Victim Ashok Hosamani reported that on 12-01-2024, accused Vasantha Angadi committed sexual assault at Hospital Road, Shivamogga. Medical examination conducted at Community Health Centre. Case registered under relevant sections."
7616,300170170202407616,202403788,2024-02-18,1347,170,2,1,7,21,1,,2024-02-15 10:07:55,2024-02-15 14:07:55,2024-02-15 12:07:55,13.4525,74.8082,"On 15-02-2024, during a raid at Agricultural Land, Udupi, accused Venkatesh Desai was found in possession of heroin weighing 35 kgs. Seizure effected under NDPS Act. Complaint by Kumaraswamy Meti (PSI)."
7617,100060059202307617,202303829,2023-10-10,1435,59,1,2,4,11,2,,2023-10-07 13:57:19,2023-10-07 13:57:19,2023-10-07 18:57:19,17.1836,76.9857,"Complainant Sachin Bai reported that on 07-10-2023, accused Nandish Hiremath committed theft of valuables worth Rs.150,215 from the residence/vehicle at Market Area, Kalaburagi. Investigation initiated."
7618,800250259202307618,202303830,2023-11-14,1984,259,3,2,10,30,4,73,2023-11-13 09:10:58,2023-11-13 12:10:58,2023-11-13 15:10:58,12.937,78.0611,"On 13-11-2023, complainant Renuka Bangera reported that accused Ambika Hosamani committed atrocities based on caste at Bus Stand Area, Kolar. Verbal abuse and social boycott reported. FIR registered under SC/ST Act."
7619,100020016202307619,202303831,2023-03-17,1540,16,1,1,2,3,2,,2023-03-17 10:13:18,2023-03-17 10:13:18,2023-03-17 11:13:18,13.3292,77.5423,"On 17-03-2023, at Vijayanagar, Bengaluru Rural, accused Ravi Naik attempted to murder Lakshman Bagewadi by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Bowring Hospital. Case registered on complaint of Lakshman Bagewadi."
7620,800110114202407620,202403789,2024-12-19,2412,114,3,2,6,16,2,,2024-12-17 06:27:00,2024-12-17 06:27:00,2024-12-17 16:27:00,16.8907,75.7047,"On 17-12-2024, complainant Manjunath Shetty from Housing Colony, Vijayapura was defrauded via a fake investment scheme online. Accused Divya Devi siphoned Rs.4,332,173 through multiple UPI transactions."
7621,100150145202307621,202303832,2023-12-14,949,145,1,1,7,22,1,,2023-12-14 18:41:06,2023-12-14 20:41:06,2023-12-15 04:41:06,14.6328,75.4181,"On 14-12-2023, during a raid at Market Area, Haveri, accused Vasantha Reddy was found in possession of MDMA pills weighing 42 kgs. Seizure effected under NDPS Act. Complaint by Pooja Devi (PSI)."
7622,300130134202307622,202303833,2023-05-15,2374,134,2,1,2,3,2,,2023-05-15 10:35:10,2023-05-15 11:35:10,2023-05-15 21:35:10,15.3262,74.9705,"On 15-05-2023, at Bypass Road, Dharwad, accused Mahesh Desai attempted to murder Nagaraj Yadav by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Manipal Hospital. Case registered on complaint of Nagaraj Yadav."
7623,100100095202307623,202303834,2023-05-22,803,95,1,1,2,3,1,,2023-05-21 20:19:48,2023-05-21 22:19:48,2023-05-22 08:19:48,15.0744,77.0558,"On 21-05-2023, at Railway Station Area, Ballari, accused Renuka Bagewadi attempted to murder Sunitha Poojary by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Manipal Hospital. Case registered on complaint of Sunitha Poojary."
7624,100020014202307624,202303835,2023-05-18,87,14,1,1,2,4,4,5,2023-05-16 06:20:46,2023-05-16 09:20:46,2023-05-16 08:20:46,13.2296,77.1723,"On 16-05-2023, at Malleswaram, Bengaluru Rural, accused Priya Shankar attempted to murder Umesh Murthy by attacking with a lethal weapon. Victim sustained serious injuries and was admitted to Victoria Hospital. Case registered on complaint of Vasantha Bangera."
7625,100030024202407625,202403790,2024-01-02,150,24,1,1,9,29,2,,2024-01-01 02:58:37,2024-01-01 05:58:37,2024-01-01 06:58:37,12.3183,76.8065,"On 01-01-2024, a minor victim (age 9) was sexually assaulted by accused Asha Shetty at Ring Road, Mysuru. Complaint registered by Chandrika Bagewadi (parent/guardian). Victim examined at District General Hospital."
7626,100300319202407626,202403791,2024-01-08,1078,319,1,1,7,20,3,,2024-01-05 18:38:37,2024-01-05 21:38:37,2024-01-06 06:38:37,14.4039,76.5206,"On 05-01-2024, during a raid at Railway Station Area, Chitradurga, accused Vasantha Patil was found in possession of ganja weighing 15 kgs. Seizure effected under NDPS Act. Complaint by Shivanand Kulkarni (PSI)."
7627,100210216202307627,202303836,2023-09-21,1069,216,1,1,3,5,4,58,2023-09-18 08:20:44,2023-09-18 08:20:44,2023-09-18 10:20:44,12.6215,76.9694,"On 18-09-2023, a group of accused led by Sharada Yadav committed robbery at Housing Colony, Mandya, threatening Chandrika Nayak with weapons and looting Rs.338,700. Complaint filed by Chandrika Nayak."
7628,100280295202307628,202303837,2023-08-10,1028,295,1,1,1,2,1,,2023-08-07 02:18:49,2023-08-07 03:18:49,2023-08-07 14:18:49,16.8684,77.1348,"The complainant Kumaraswamy Kattimani reported that on 07-08-2023, the accused Mahesh Gupta stabbed Prasad Poojary during a quarrel at Railway Station Area, Yadgir. Victim succumbed to injuries at St. John's Hospital."
7629,100030026202307629,202303838,2023-05-13,1502,26,1,1,8,26,2,,2023-05-13 13:52:13,2023-05-13 16:52:13,2023-05-13 15:52:13,12.2577,76.6876,"Complainant Sagar Raju reported that her husband Mahesh Poojary and in-laws have been subjecting her to cruelty and demanding additional dowry of Rs.598,272 at Market Area, Mysuru. Complaint filed on 13-05-2023."
7630,100300315202307630,202303839,2023-05-07,1249,315,1,1,9,29,3,,2023-05-05 07:10:00,2023-05-05 10:10:00,2023-05-05 10:10:00,14.1932,76.3492,"On 05-05-2023, a minor victim (age 8) was sexually assaulted by accused Nagesh Bai at Lake View Area, Chitradurga. Complaint registered by Shilpa Shetty (parent/guardian). Victim examined at Community Health Centre."
7631,100120124202307631,202303840,2023-07-09,553,124,1,2,6,19,1,,2023-07-06 01:03:51,2023-07-06 04:03:51,2023-07-06 05:03:51,16.2368,75.7559,"Complainant Hanumanthappa Murthy reported receiving a call from accused posing as bank official on 06-07-2023. Accused Madhu Devi fraudulently obtained OTP and transferred Rs.856,816 from complainant's account. Cyber cell investigation initiated from Agricultural Land, Bagalkote."
7632,300040036202307632,202303841,2023-01-15,332,36,2,1,8,23,2,,2023-01-14 00:12:42,2023-01-14 02:12:42,2023-01-14 11:12:42,13.5365,77.1298,"Victim Suma Yadav reported that on 14-01-2023, accused Siddaraju Joshi committed sexual assault at Hospital Road, Tumakuru. Medical examination conducted at Bowring Hospital. Case registered under relevant sections."
7633,100050042202407633,202403792,2024-12-17,16,42,1,1,3,5,4,12,2024-12-14 13:32:31,2024-12-14 13:32:31,2024-12-14 23:32:31,15.8261,74.4208,"On 14-12-2024, a group of accused led by Venkatesh Angadi committed robbery at Industrial Area, Belagavi, threatening Arun Hegde with weapons and looting Rs.373,780. Complaint filed by Arun Hegde."
7634,300240255202307634,202303842,2023-09-04,1183,255,2,2,4,10,1,,2023-09-02 16:02:23,2023-09-02 20:02:23,2023-09-03 01:02:23,13.4247,77.8829,"Complainant Siddaraju Prasad reported that on 02-09-2023, accused Arun Bai committed theft of valuables worth Rs.79,862 from the residence/vehicle at Housing Colony, Chikkaballapura. Investigation initiated."
7635,300210221202407635,202403793,2024-04-07,1665,221,2,2,5,12,1,,2024-04-06 17:15:50,2024-04-06 17:15:50,2024-04-07 01:15:50,12.5824,76.7539,"Complainant Prasad Salian reported that accused Vishwanath Lamani cheated by posing as a government official and fraudulently obtained Rs.394,785 through fake documents at Housing Colony, Mandya on 06-04-2024. Total loss: Rs.1,975,302."
7636,100050042202407636,202403794,2024-12-28,1576,42,1,2,4,8,2,,2024-12-25 19:38:23,2024-12-25 22:38:23,2024-12-25 21:38:23,15.8833,74.6252,"Complainant Roopa Kumar reported that on 25-12-2024, accused Chetan Kattimani committed theft of valuables worth Rs.171,686 from the residence/vehicle at Agricultural Land, Belagavi. Investigation initiated."
7637,300220231202307637,202303843,2023-09-08,1359,231,2,2,13,37,1,,2023-09-07 07:49:04,2023-09-07 09:49:04,2023-09-07 09:49:04,11.7897,77.1039,"On 07-09-2023, accused Manjunath Savanur was detained preventively at Housing Colony, Chamarajanagara to maintain public peace and tranquility. Bond executed before Executive Magistrate."
7638,100140138202307638,202303844,2023-07-13,149,138,1,1,1,2,4,36,2023-07-12 05:52:49,2023-07-12 08:52:49,2023-07-12 07:52:49,15.2334,75.7443,"The complainant Umesh Devi reported that on 12-07-2023, the accused Vasantha Gowda stabbed Prasad Salian during a quarrel at Main Road, Gadag. Victim succumbed to injuries at Victoria Hospital."
7639,100040033202307639,202303845,2023-03-14,334,33,1,2,4,11,1,,2023-03-12 17:32:47,2023-03-12 18:32:47,2023-03-12 23:32:47,13.2596,77.1057,"On 12-03-2023, a two-wheeler bearing registration KA-XX-XXXX was stolen from Hospital Road, Tumakuru. Complainant Chandrashekar Patil suspects involvement of Santosh Angadi and gang based on CCTV footage."
7640,300080076202407640,202403795,2024-09-09,591,76,2,2,6,18,3,,2024-09-09 02:25:56,2024-09-09 06:25:56,2024-09-09 06:25:56,13.9865,75.7123,"Complainant Prakash Angadi reported receiving a call from accused posing as bank official on 09-09-2024. Accused Anil Yadav fraudulently obtained OTP and transferred Rs.512,329 from complainant's account. Cyber cell investigation initiated from New Extension, Shivamogga."
7641,100050044202407641,202403796,2024-04-20,286,44,1,2,6,18,2,,2024-04-17 06:48:03,2024-04-17 10:48:03,2024-04-17 13:48:03,15.8029,74.5231,"Complainant Sneha Nayak reported receiving a call from accused posing as bank official on 17-04-2024. Accused Divya Bhat fraudulently obtained OTP and transferred Rs.84,481 from complainant's account. Cyber cell investigation initiated from Hospital Road, Belagavi."
7642,100210216202307642,202303846,2023-04-18,75,216,1,1,7,21,3,,2023-04-16 11:53:04,2023-04-16 13:53:04,2023-04-16 19:53:04,12.6139,77.0547,"On 16-04-2023, during a raid at Ring Road, Mandya, accused Girish Joshi was found in possession of MDMA pills weighing 40 kgs. Seizure effected under NDPS Act. Complaint by Nagaraj Bhat (PSI)."
7643,100090087202407643,202403797,2024-10-02,701,87,1,2,6,19,2,,2024-09-29 22:07:20,2024-09-29 22:07:20,2024-09-30 08:07:20,14.3236,75.8326,"On 29-09-2024, complainant Surya Naikar from College Road, Davanagere was defrauded via a fake investment scheme online. Accused Deepa Joshi siphoned Rs.2,408,569 through multiple UPI transactions."
7644,100080081202407644,202403798,2024-09-14,614,81,1,2,11,32,1,,2024-09-14 13:56:47,2024-09-14 15:56:47,2024-09-14 19:56:47,14.057,75.6959,"During a search operation on 14-09-2024 at Railway Station Area, Shivamogga, accused Siddaraju Kumari was found in illegal possession of a knife without valid licence. Seized and case registered under Arms Act."
7645,100070069202307645,202303847,2023-06-09,569,69,1,2,5,15,2,,2023-06-06 20:40:15,2023-06-06 22:40:15,2023-06-07 05:40:15,13.0762,74.8022,"Complainant Ravi Acharya reported that accused Naveen Shankar cheated by posing as a government official and fraudulently obtained Rs.412,246 through fake documents at New Extension, Mangaluru on 06-06-2023. Total loss: Rs.1,603,034."
7646,300090088202407646,202403799,2024-03-28,2169,88,2,2,4,11,2,,2024-03-27 10:43:33,2024-03-27 13:43:33,2024-03-27 19:43:33,14.4678,75.9558,"On 27-03-2024, a two-wheeler bearing registration KA-XX-XXXX was stolen from Market Area, Davanagere. Complainant Swathi Hiremath suspects involvement of Sagar Nayak and gang based on CCTV footage."
7647,100080078202307647,202303848,2023-06-04,596,78,1,1,1,1,2,,2023-06-04 21:08:44,2023-06-04 21:08:44,2023-06-05 05:08:44,14.0058,75.4481,"The complainant Vinay Kambli reported that on 04-06-2023, the accused Lakshmi Bangera stabbed Vinay Kambli during a quarrel at Town Center, Shivamogga. Victim succumbed to injuries at Government Hospital."
7648,300280297202407648,202403800,2024-04-15,485,297,2,2,10,30,2,,2024-04-14 18:06:13,2024-04-14 20:06:13,2024-04-15 05:06:13,16.8209,77.1634,"On 14-04-2024, complainant Saraswathi Meti reported that accused Nandini Shetty committed atrocities based on caste at Ring Road, Yadgir. Verbal abuse and social boycott reported. FIR registered under SC/ST Act."
7649,100130129202307649,202303849,2023-04-04,1068,129,1,2,4,9,3,,2023-04-03 11:06:19,2023-04-03 15:06:19,2023-04-03 14:06:19,15.398,75.0292,"Complainant Ganesh Hosamani reported that on 03-04-2023, accused Radha Murthy committed theft of valuables worth Rs.64,594 from the residence/vehicle at Market Area, Dharwad. Investigation initiated."
7650,100190196202407650,202403801,2024-09-18,2218,196,1,2,4,11,4,51,2024-09-17 12:16:01,2024-09-17 12:16:01,2024-09-17 21:16:01,12.9441,75.945,"On 17-09-2024, a two-wheeler bearing registration KA-XX-XXXX was stolen from Railway Station Area, Hassan. Complainant Ravi Patil suspects involvement of Vishwanath Raju and gang based on CCTV footage."
7651,100230242202407651,202403802,2024-07-02,107,242,1,2,6,16,3,,2024-06-30 00:33:16,2024-06-30 03:33:16,2024-06-30 02:33:16,12.6321,77.2991,"Complainant Pushpa Hegde reported receiving a call from accused posing as bank official on 30-06-2024. Accused Anand Desai fraudulently obtained OTP and transferred Rs.86,350 from complainant's account. Cyber cell investigation initiated from Housing Colony, Ramanagara."
7652,100160157202307652,202303850,2023-03-13,1258,157,1,2,5,12,1,,2023-03-11 15:29:32,2023-03-11 18:29:32,2023-03-11 17:29:32,14.6777,74.8097,"Complainant Darshan Salian reported that accused Sneha Yadav cheated by posing as a government official and fraudulently obtained Rs.131,092 through fake documents at Temple Road, Uttara Kannada on 11-03-2023. Total loss: Rs.1,165,700."
7653,300290303202307653,202303851,2023-06-24,2287,303,2,2,6,17,2,,2023-06-22 11:44:02,2023-06-22 11:44:02,2023-06-22 12:44:02,18.0925,77.5029,"Complainant Sachin Naik reported receiving a call from accused posing as bank official on 22-06-2023. Accused Prasad Hegde fraudulently obtained OTP and transferred Rs.641,709 from complainant's account. Cyber cell investigation initiated from Industrial Area, Bidar."
7654,100060057202407654,202403803,2024-07-10,1255,57,1,2,11,33,2,,2024-07-08 10:17:13,2024-07-08 14:17:13,2024-07-08 14:17:13,17.4701,77.0008,"During a search operation on 08-07-2024 at Town Center, Kalaburagi, accused Sneha Gupta was found in illegal possession of a revolver without valid licence. Seized and case registered under Arms Act."
