ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
11210,8599,Hanumanthappa Savanur,26,1,1,1,1
11211,8600,Siddaraju Shetty,18,16,1,1,1
11212,8601,Naveen Kumar,19,17,1,2,1
11213,8601,Roopa Rao,15,3,1,2,2
11214,8602,Girish Bangera,15,7,1,4,1
11215,8602,Lakshmi Naikar,34,19,2,2,2
11216,8603,Mangala Gowda,21,6,3,3,2
11217,8604,Anand Savanur,31,19,2,1,1
11218,8605,Krishna Bhat,43,4,2,2,1
11219,8605,Saraswathi Siddi,46,20,1,2,2
11220,8606,Vishwanath Kattimani,18,18,1,1,1
11221,8607,Kavitha Lamani,24,6,4,1,2
11222,8608,Pavan Nayak,26,10,1,2,1
11223,8609,Siddaraju Angadi,28,10,3,3,1
11224,8610,Kamala Bai,41,3,1,1,2
11225,8611,Sunitha Bhat,15,19,2,2,2
11226,8612,Kumaraswamy Kumar,15,6,2,1,1
11227,8613,Anil Yadav,15,15,1,4,1
11228,8614,Geetha Yadav,44,13,1,3,2
11229,8615,Kamala Gowda,20,10,1,2,2
11230,8616,Indira Gupta,24,16,3,5,2
11231,8616,Yashodha Poojary,34,10,1,2,2
11232,8617,Rashmi Swamy,18,14,2,3,2
11233,8617,Arun Reddy,33,10,1,2,1
11234,8618,Manoj Joshi,48,15,1,2,1
11235,8619,Santosh Kambli,54,12,2,4,1
11236,8620,Indira Ganiger,44,13,2,2,2
11237,8621,Mohan Lamani,43,15,1,2,1
11238,8622,Basavaraj Prasad,20,2,1,1,1
11239,8623,Ambika Bhat,23,17,1,4,2
11240,8624,Kiran Joshi,23,15,1,3,1
11241,8625,Bharathi Savanur,26,4,1,1,2
11242,8626,Roopa Prasad,61,11,1,2,3
11243,8626,Santosh Meti,49,4,1,2,1
11244,8627,Jagadish Yadav,45,19,1,4,1
11245,8628,Anitha Hegde,30,16,1,1,2
11246,8629,Sneha Reddy,27,4,2,1,2
11247,8629,Siddaraju Shankar,44,16,2,1,1
11248,8630,Basavaraj Ganiger,60,11,1,1,3
11249,8630,Nandish Nayak,29,13,1,4,1
11250,8631,Surya Reddy,40,13,1,1,1
11251,8632,Santosh Reddy,38,3,1,3,1
11252,8632,Nandini Acharya,42,12,2,2,2
11253,8633,Jagadish Gowda,15,19,2,1,1
11254,8634,Sunitha Bangera,17,20,1,4,2
11255,8635,Gopal Poojary,36,16,4,5,1
11256,8636,Manoj Murthy,20,17,1,4,1
11257,8637,Manoj Kattimani,55,20,1,2,1
11258,8638,Sunitha Kambli,67,1,5,1,2
11259,8638,Manjunath Shankar,41,17,1,2,1
11260,8639,Ramesh Bai,21,5,1,4,1
11261,8640,Latha Murthy,32,2,4,1,2
11262,8641,Rajesh Yadav,43,2,1,2,1
11263,8642,Santosh Ganiger,29,3,1,1,1
11264,8643,Deepa Kulkarni,43,2,1,2,2
11265,8644,Shobha Bhat,28,17,2,1,2
11266,8645,Umesh Bai,24,2,4,1,1
11267,8646,Savitha Hiremath,32,4,2,4,2
11268,8647,Roopa Lamani,30,10,1,2,2
11269,8648,Jagadish Salian,36,15,1,5,1
11270,8648,Harish Hosamani,31,11,1,2,1
11271,8649,Rajesh Kattimani,20,7,2,2,1
11272,8650,Vidya Bagewadi,42,2,1,1,2
11273,8651,Mohan Ganiger,18,5,4,2,1
11274,8652,Ashok Devi,32,18,2,2,1
11275,8653,Umesh Bai,36,16,1,2,1
11276,8654,Ramesh Yadav,24,7,1,1,1
11277,8655,Yashodha Bhat,28,8,1,2,2
11278,8656,Divya Naikar,42,7,1,4,2
11279,8657,Bharath Savanur,34,14,1,2,1
11280,8658,Shilpa Joshi,27,4,1,2,2
11281,8658,Prakash Joshi,50,7,3,2,1
11282,8659,Siddaraju Prasad,21,12,2,1,1
11283,8660,Umesh Shetty,46,9,1,1,1
11284,8660,Bharath Poojary,29,7,2,2,1
11285,8661,Ganesh Prasad,15,20,1,4,1
11286,8662,Swathi Nayak,42,16,1,2,2
11287,8662,Prasad Kumari,25,1,1,4,1
11288,8663,Sagar Nayak,34,12,1,1,1
11289,8663,Rekha Rao,42,2,1,5,2
11290,8664,Parvathi Kattimani,39,16,1,2,2
11291,8665,Anand Hegde,15,11,4,3,1
11292,8666,Mohan Naik,21,11,1,3,1
11293,8666,Harish Salian,25,11,3,2,1
11294,8667,Ramesh Murthy,43,6,1,1,1
11295,8668,Arun Kumari,21,19,2,3,1
11296,8669,Vinay Nayak,25,16,1,3,1
11297,8669,Arun Kulkarni,31,14,1,1,1
11298,8670,Anil Devi,39,18,1,4,1
11299,8671,Meena Joshi,44,14,6,5,2
11300,8672,Harish Lamani,40,1,1,3,1
11301,8673,Bharathi Lamani,19,2,1,4,2
11302,8674,Manoj Gowda,41,9,1,2,1
11303,8675,Ashok Yadav,30,5,1,2,1
11304,8676,Krishna Salian,34,16,1,1,1
11305,8676,Shivakumar Angadi,33,16,1,3,1
11306,8677,Venkatesh Raju,17,2,1,2,1
11307,8678,Ambika Siddi,60,12,1,1,2
11308,8679,Pooja Devi,39,4,5,4,2
11309,8679,Srinivas Yadav,43,9,1,2,1
11310,8680,Sunitha Joshi,36,12,1,1,2
11311,8680,Shivanand Reddy,33,4,1,2,1
11312,8681,Jyothi Kambli,43,6,1,2,2
11313,8681,Nagaraj Bai,18,16,2,2,1
11314,8682,Ravi Naik,37,1,1,3,1
11315,8683,Sneha Savanur,26,15,4,3,2
11316,8684,Bharath Gupta,50,7,1,2,1
11317,8685,Prakash Hiremath,26,7,1,2,1
11318,8685,Prakash Raju,37,2,1,1,1
11319,8686,Siddaraju Gowda,50,3,4,1,1
11320,8687,Harish Shankar,40,12,1,1,1
11321,8687,Basavaraj Gowda,23,19,2,1,1
11322,8688,Sachin Ganiger,24,19,2,1,1
11323,8689,Mahesh Lamani,46,12,1,1,1
11324,8689,Girish Kambli,43,15,2,2,1
11325,8690,Pavan Reddy,24,16,1,1,1
11326,8690,Ganesh Hosamani,20,2,1,1,1
11327,8691,Pushpa Murthy,18,3,3,2,2
11328,8691,Shankar Kulkarni,46,3,1,3,1
11329,8692,Rajeshwari Nayak,25,19,1,2,2
11330,8693,Anitha Hiremath,37,10,1,1,2
11331,8694,Rashmi Kattimani,33,4,1,1,2
11332,8695,Surya Kulkarni,33,13,2,3,1
11333,8695,Saraswathi Nayak,26,7,1,4,2
11334,8696,Mohan Angadi,21,4,4,2,1
11335,8696,Bharath Hiremath,30,13,1,1,1
11336,8697,Mohan Ganiger,18,5,4,2,1
11337,8697,Chetan Bagewadi,49,7,5,5,1
11338,8698,Chandrashekar Bai,28,19,1,2,1
11339,8699,Ramesh Devi,20,17,1,1,1
11340,8700,Yogesh Savanur,38,11,1,3,1
11341,8700,Prakash Bangera,36,5,1,4,1
11342,8701,Anil Yadav,15,15,1,4,1
11343,8701,Nandish Yadav,46,19,2,2,1
11344,8702,Shivanand Ganiger,18,20,1,1,1
11345,8703,Pooja Kattimani,17,7,1,4,2
11346,8704,Geetha Bai,36,11,1,2,2
11347,8705,Swathi Poojary,64,17,2,3,2
11348,8706,Manjunath Naikar,38,14,1,4,1
11349,8707,Sagar Murthy,34,16,1,3,1
11350,8707,Pooja Reddy,35,11,1,2,2
11351,8708,Meena Kambli,24,15,1,4,2
11352,8709,Shivanand Meti,15,7,1,1,1
11353,8710,Chetan Reddy,35,2,1,4,1
11354,8711,Nandish Bhat,54,1,1,3,1
11355,8712,Nagesh Hegde,37,9,1,2,1
11356,8713,Vinay Shetty,15,8,1,3,1
11357,8714,Parvathi Patil,43,16,4,4,2
11358,8715,Naveen Hosamani,45,5,1,3,1
11359,8716,Nandini Swamy,25,16,6,2,2
11360,8717,Deepak Joshi,22,4,3,2,1
11361,8718,Shobha Gupta,25,16,1,2,2
11362,8719,Hanumanthappa Prasad,25,7,1,1,1
11363,8719,Ganesh Patil,25,5,1,1,1
11364,8720,Geetha Patil,38,7,1,4,3
11365,8721,Vishwanath Gupta,32,5,1,2,1
11366,8721,Vishwanath Poojary,21,20,2,2,1
11367,8722,Shobha Joshi,17,14,1,2,2
11368,8723,Kavitha Naik,25,7,1,1,2
11369,8724,Asha Hegde,27,4,1,2,2
11370,8724,Deepa Prasad,27,2,1,2,2
11371,8725,Shivakumar Kattimani,32,12,1,1,1
11372,8726,Jyothi Savanur,54,1,3,1,2
11373,8726,Shivanand Kambli,16,12,1,2,1
11374,8727,Anitha Naikar,33,5,4,3,2
11375,8728,Kumaraswamy Reddy,15,4,1,1,1
11376,8728,Harish Devi,15,1,1,2,1
11377,8729,Kamala Shetty,28,12,1,2,2
11378,8730,Ravi Patil,37,5,3,3,1
11379,8731,Venkatesh Naikar,39,10,1,1,1
11380,8731,Girish Joshi,18,12,2,1,1
11381,8732,Manjunath Lamani,15,17,3,3,1
11382,8732,Vidya Salian,29,6,1,1,2
11383,8733,Prakash Savanur,20,8,1,1,1
11384,8733,Arun Kulkarni,15,4,3,4,1
11385,8734,Chetan Prasad,16,11,1,1,1
11386,8735,Vinay Meti,46,3,4,2,1
11387,8736,Manjunath Gupta,31,16,1,2,1
11388,8737,Deepak Ganiger,43,14,1,1,1
11389,8737,Sagar Hiremath,18,5,1,3,1
11390,8738,Indira Patil,43,11,1,1,2
11391,8738,Basavaraj Bai,23,1,2,3,1
11392,8739,Divya Gowda,44,17,1,2,2
11393,8740,Padma Lamani,15,2,1,2,2
11394,8741,Renuka Kumari,15,2,1,1,2
11395,8741,Lakshmi Hegde,15,11,1,3,2
11396,8742,Madhu Nayak,26,20,2,3,1
11397,8743,Srinivas Desai,51,20,1,1,1
11398,8744,Ganesh Yadav,35,8,1,5,1
11399,8744,Savitha Ganiger,30,8,1,2,2
11400,8745,Vasantha Bai,18,17,1,2,2
11401,8746,Sneha Lamani,45,14,1,3,2
11402,8746,Arun Gowda,21,18,1,2,1
11403,8747,Vishwanath Patil,55,5,1,1,1
11404,8748,Nagesh Reddy,26,19,2,3,1
11405,8749,Chandrashekar Kattimani,35,1,1,5,1
11406,8749,Santosh Raju,33,3,1,3,1
11407,8750,Sneha Yadav,29,17,1,2,2
11408,8751,Nandish Rao,15,10,1,3,1
11409,8752,Madhu Poojary,49,12,1,2,1
11410,8752,Manjunath Murthy,34,15,1,2,1
11411,8753,Ambika Murthy,28,17,1,2,2
11412,8754,Yashodha Yadav,26,15,1,5,2
11413,8755,Mohan Naik,15,16,1,5,1
11414,8756,Pooja Bai,42,9,1,3,2
11415,8757,Manjunath Angadi,29,5,3,4,1
11416,8758,Gopal Angadi,29,14,1,1,1
11417,8759,Mohan Kattimani,50,3,1,1,1
11418,8759,Shilpa Gupta,45,6,1,2,2
11419,8760,Ashok Salian,28,13,4,1,1
11420,8760,Meena Kumari,15,3,1,2,2
11421,8761,Vidya Rao,31,3,1,3,2
11422,8761,Basavaraj Naikar,15,17,1,2,1
11423,8762,Bharath Gupta,50,7,1,2,1
11424,8763,Vasantha Lamani,42,3,1,4,2
11425,8764,Jyothi Murthy,35,16,1,2,2
11426,8764,Rajesh Raju,47,17,1,1,1
11427,8765,Krishna Kumari,50,7,1,3,1
11428,8766,Saraswathi Shankar,23,18,4,1,2
11429,8766,Sharada Kumar,36,7,1,5,2
11430,8767,Ganesh Shetty,29,13,1,1,1
11431,8768,Manoj Hosamani,15,1,1,3,3
11432,8768,Renuka Bhat,51,9,1,2,3
11433,8769,Divya Yadav,34,20,1,1,2
11434,8769,Renuka Kambli,20,15,5,1,2
11435,8770,Rajesh Kambli,32,10,1,3,1
11436,8771,Ganesh Ganiger,55,20,2,2,1
11437,8772,Shivanand Murthy,49,9,3,3,1
11438,8773,Deepa Naikar,54,19,2,2,2
11439,8773,Renuka Naik,22,7,2,2,2
11440,8774,Divya Swamy,44,16,1,1,2
11441,8774,Madhu Savanur,37,4,1,3,1
11442,8775,Rekha Kattimani,25,12,1,2,2
11443,8776,Prasad Bai,33,16,1,2,1
11444,8777,Prakash Kattimani,27,14,1,5,1
11445,8778,Suma Hegde,15,12,1,1,2
11446,8778,Rajesh Angadi,23,12,1,3,1
11447,8779,Padma Kattimani,15,15,1,1,2
11448,8780,Kavitha Meti,45,7,4,1,2
11449,8781,Rajesh Savanur,27,20,1,1,1
11450,8782,Nagesh Rao,34,8,2,2,1
11451,8782,Umesh Kulkarni,34,6,4,2,1
11452,8783,Indira Shankar,40,19,1,1,2
11453,8784,Rajesh Hosamani,35,12,2,1,1
11454,8785,Kamala Kattimani,32,3,1,1,2
11455,8786,Ravi Nayak,28,16,1,2,1
11456,8787,Saraswathi Hegde,26,17,1,1,2
11457,8787,Prasad Kumari,25,1,1,4,1
11458,8788,Asha Prasad,23,13,1,3,2
11459,8788,Prasad Salian,24,19,2,2,1
11460,8789,Mahesh Naik,36,9,1,3,1
11461,8790,Ashok Rao,41,8,2,1,1
11462,8790,Ganesh Ganiger,37,11,1,1,1
11463,8791,Chandrika Ganiger,30,17,1,2,2
11464,8792,Surya Kattimani,30,3,2,5,1
11465,8792,Kumaraswamy Naik,29,1,1,2,1
11466,8793,Rekha Angadi,32,18,3,2,2
11467,8794,Bharathi Lamani,19,2,1,4,2
11468,8794,Umesh Devi,15,5,1,1,1
11469,8795,Vishwanath Swamy,39,1,1,5,1
11470,8796,Vishwanath Kattimani,18,18,1,1,1
11471,8797,Meena Nayak,48,18,1,2,2
11472,8797,Girish Kulkarni,41,17,3,1,1
11473,8798,Ashok Hegde,33,1,1,1,1
11474,8799,Sunitha Devi,26,14,1,5,2
11475,8800,Krishna Naik,21,12,1,1,1
11476,8801,Divya Yadav,34,20,1,1,2
11477,8801,Sneha Gowda,31,20,1,1,2
11478,8802,Surya Kumar,16,3,1,2,1
11479,8803,Nagaraj Bangera,48,8,3,3,1
11480,8804,Anand Savanur,33,5,1,1,1
11481,8805,Ramesh Shankar,28,2,1,5,1
11482,8806,Jyothi Gowda,23,1,2,2,2
11483,8806,Vidya Bangera,37,6,1,2,2
11484,8807,Saraswathi Ganiger,29,16,1,1,2
11485,8808,Umesh Lamani,36,1,1,2,1
11486,8808,Yogesh Shankar,36,16,2,1,1
11487,8809,Vasantha Kumari,33,12,1,4,2
11488,8809,Hanumanthappa Kulkarni,42,15,4,3,1
11489,8810,Deepak Kumar,52,12,1,3,1
11490,8811,Jyothi Yadav,39,18,2,2,2
11491,8812,Savitha Salian,30,8,3,2,2
11492,8813,Vidya Kumari,42,18,1,2,2
11493,8814,Mohan Kattimani,34,1,4,3,1
11494,8814,Anand Bagewadi,23,16,1,2,1
11495,8815,Vasantha Kumari,42,11,2,2,2
11496,8816,Madhu Shankar,32,20,1,2,1
11497,8817,Asha Kumar,17,14,1,2,2
11498,8818,Bharath Kumar,27,4,1,1,1
11499,8819,Pavan Rao,21,4,1,2,1
11500,8820,Jagadish Hegde,33,15,1,3,1
11501,8820,Bharath Swamy,23,15,1,1,1
11502,8821,Shobha Hiremath,16,14,1,2,2
11503,8822,Prasad Gupta,15,18,4,5,1
11504,8822,Umesh Hiremath,39,18,1,5,1
11505,8823,Kiran Shetty,17,20,2,3,1
11506,8824,Radha Joshi,50,17,1,2,2
11507,8825,Parvathi Rao,44,14,7,1,2
11508,8825,Priya Gupta,47,10,4,1,2
11509,8826,Rajesh Kambli,45,1,1,1,1
11510,8826,Radha Rao,28,10,3,1,2
11511,8827,Mangala Devi,25,1,3,1,2
11512,8828,Shilpa Naik,15,5,1,2,2
11513,8828,Ganesh Lamani,33,10,2,3,1
11514,8829,Bharath Hosamani,41,11,3,5,1
11515,8830,Nandish Bhat,54,1,1,3,1
11516,8831,Kiran Bangera,40,10,1,1,1
11517,8832,Hanumanthappa Naik,15,15,1,2,1
11518,8833,Yashodha Prasad,15,3,1,2,2
11519,8833,Parvathi Hegde,26,9,1,1,2
11520,8834,Prasad Angadi,30,5,1,3,1
11521,8834,Yashodha Shankar,53,9,2,2,2
11522,8835,Pushpa Salian,21,16,1,5,2
11523,8836,Arun Kumari,23,4,4,1,1
11524,8837,Girish Shetty,50,7,1,1,1
11525,8838,Ashok Salian,35,13,1,3,1
11526,8839,Basavaraj Ganiger,60,11,1,1,3
11527,8840,Priya Hiremath,45,14,1,3,2
11528,8840,Asha Gupta,21,19,1,1,2
11529,8841,Krishna Hiremath,37,13,1,5,1
11530,8842,Nagaraj Lamani,31,20,1,3,1
11531,8843,Manjunath Shetty,15,10,1,2,1
11532,8844,Nandish Kulkarni,28,6,1,3,1
11533,8845,Prasad Gowda,17,13,1,2,1
11534,8845,Manjunath Savanur,29,18,1,2,1
11535,8846,Umesh Kulkarni,44,7,1,2,1
11536,8847,Geetha Siddi,36,12,1,3,2
11537,8848,Vishwanath Gupta,17,9,1,1,1
11538,8848,Shankar Hosamani,25,19,1,3,1
11539,8849,Vidya Raju,54,14,1,5,2
11540,8850,Chetan Swamy,36,14,1,2,1
11541,8850,Mangala Patil,46,15,3,1,2
11542,8851,Bharath Kumari,41,12,3,1,1
11543,8851,Ganesh Hegde,20,18,1,1,1
11544,8852,Padma Lamani,15,2,1,2,2
11545,8853,Sneha Naikar,31,1,2,1,2
11546,8854,Sneha Shankar,29,3,3,3,2
11547,8855,Prasad Bai,41,10,1,3,1
11548,8856,Vidya Meti,22,20,1,3,2
11549,8856,Bharath Hegde,24,10,1,2,1
11550,8857,Vasantha Desai,42,19,1,1,2
11551,8858,Rekha Devi,34,1,1,1,2
11552,8858,Ramesh Lamani,42,6,1,3,1
11553,8859,Anitha Naikar,41,10,2,1,2
11554,8860,Kumaraswamy Rao,15,16,1,3,1
11555,8861,Pushpa Angadi,21,2,1,2,2
11556,8862,Rashmi Devi,54,8,2,2,2
11557,8862,Bharathi Angadi,23,12,1,2,2
11558,8863,Siddaraju Joshi,29,14,1,3,1
11559,8864,Suresh Hiremath,15,11,1,2,1
11560,8865,Kavitha Kumar,44,5,1,1,2
11561,8865,Rajesh Kambli,31,19,2,1,1
11562,8866,Hanumanthappa Reddy,28,7,1,3,1
11563,8867,Jyothi Savanur,21,17,1,4,2
11564,8868,Parvathi Patil,43,16,4,4,2
11565,8869,Hanumanthappa Bangera,23,14,1,1,1
11566,8870,Sagar Kattimani,54,17,1,2,1
11567,8871,Kiran Poojary,34,16,1,2,1
11568,8872,Basavaraj Prasad,26,3,1,2,1
11569,8872,Rajesh Lamani,40,1,1,2,1
11570,8873,Yogesh Salian,51,2,3,1,1
11571,8874,Vidya Gupta,38,18,1,1,2
11572,8875,Sneha Reddy,37,3,1,2,2
11573,8875,Rashmi Prasad,52,8,1,1,2
11574,8876,Shivakumar Patil,31,17,3,2,1
11575,8877,Sagar Hiremath,35,3,1,1,1
11576,8878,Jagadish Swamy,15,14,5,4,1
11577,8878,Vishwanath Shankar,51,10,1,2,1
11578,8879,Prasad Swamy,30,6,2,3,1
11579,8880,Swathi Hosamani,45,7,1,5,2
11580,8881,Shobha Meti,40,10,1,3,2
11581,8882,Mohan Siddi,43,14,1,5,1
11582,8883,Geetha Hegde,21,4,1,3,2
11583,8884,Rashmi Gupta,25,7,1,3,2
11584,8884,Indira Kulkarni,51,14,1,1,2
11585,8885,Geetha Desai,21,13,1,4,2
11586,8886,Manjunath Shankar,28,13,1,1,1
11587,8886,Nagesh Kattimani,27,11,1,2,1
11588,8887,Surya Kambli,40,14,3,2,1
11589,8887,Mangala Angadi,25,19,1,1,2
11590,8888,Vinay Salian,29,2,1,2,1
11591,8889,Kamala Salian,39,3,1,1,2
11592,8889,Venkatesh Meti,44,11,1,3,1
11593,8890,Krishna Shetty,21,19,1,2,1
11594,8891,Madhu Rao,43,6,1,1,1
11595,8891,Rekha Rao,15,1,1,4,2
11596,8892,Mangala Yadav,42,11,4,1,2
11597,8893,Yogesh Reddy,23,11,1,1,1
11598,8893,Geetha Reddy,49,16,1,4,2
11599,8894,Ganesh Lamani,33,10,2,3,1
11600,8895,Sachin Bai,42,9,1,2,1
11601,8896,Anil Poojary,27,1,1,1,1
11602,8896,Ravi Hiremath,15,11,1,3,1
11603,8897,Kavitha Meti,15,7,1,2,2
11604,8897,Bharath Kumari,29,11,1,1,1
11605,8898,Shivakumar Gupta,23,20,3,2,1
11606,8898,Jagadish Hegde,26,19,1,1,1
11607,8899,Kamala Swamy,30,5,1,2,2
11608,8900,Nandish Yadav,46,19,2,2,1
11609,8901,Shivakumar Kattimani,32,12,1,1,1
11610,8902,Ganesh Murthy,43,16,4,1,1
11611,8903,Basavaraj Hiremath,27,6,2,3,1
11612,8904,Asha Kattimani,19,1,1,3,2
11613,8905,Srinivas Hosamani,15,12,1,4,3
11614,8906,Kumaraswamy Bagewadi,43,1,1,2,1
11615,8907,Padma Joshi,15,10,1,2,2
11616,8908,Vinay Shetty,30,8,1,2,1
11617,8909,Chandrika Kumar,37,4,1,3,2
11618,8910,Kumaraswamy Desai,43,2,1,4,1
11619,8911,Anitha Naik,35,8,1,3,2
11620,8911,Nagesh Siddi,33,1,1,2,1
11621,8912,Sharada Bhat,44,10,1,4,2
11622,8913,Nandini Kumari,34,1,1,3,2
11623,8914,Rajesh Bagewadi,18,5,1,5,1
11624,8915,Siddaraju Swamy,30,12,1,1,1
11625,8915,Bharath Kumar,37,2,1,2,1
11626,8916,Renuka Kumar,19,5,1,3,2
11627,8917,Gopal Bhat,30,6,1,3,1
11628,8917,Pushpa Murthy,23,19,2,2,2
11629,8918,Padma Salian,22,16,1,1,2
11630,8919,Kiran Shankar,33,19,2,3,1
11631,8920,Chetan Kambli,24,14,1,2,1
11632,8920,Suresh Salian,23,2,3,1,1
11633,8921,Mahesh Patil,52,8,3,1,1
11634,8922,Latha Shankar,44,16,2,5,2
11635,8923,Ramesh Naik,24,20,1,3,1
11636,8924,Vinay Desai,46,17,1,2,1
11637,8925,Suma Kumar,20,14,4,3,2
11638,8925,Yogesh Naik,38,19,1,1,1
11639,8926,Chandrashekar Naik,15,12,1,1,1
11640,8927,Lakshman Salian,29,17,1,2,1
11641,8927,Prasad Nayak,37,18,1,3,1
11642,8928,Ravi Devi,17,9,7,4,1
11643,8928,Deepak Ganiger,25,9,3,2,1
11644,8929,Ravi Joshi,31,7,2,2,1
11645,8929,Vishwanath Patil,26,10,3,2,1
11646,8930,Chetan Angadi,33,18,1,1,1
11647,8930,Yashodha Kumar,39,4,2,3,2
11648,8931,Jyothi Savanur,54,1,3,1,2
11649,8932,Jyothi Bhat,40,9,1,1,2
11650,8932,Mangala Bagewadi,45,17,1,2,2
11651,8933,Shivanand Ganiger,43,13,1,1,1
11652,8933,Swathi Gowda,40,10,1,3,2
11653,8934,Mangala Salian,28,8,6,2,2
11654,8934,Manjunath Shetty,30,1,1,1,1
11655,8935,Rajeshwari Swamy,26,3,1,2,2
11656,8935,Prasad Nayak,37,18,1,3,1
11657,8936,Pavan Desai,31,12,1,3,1
11658,8936,Girish Bagewadi,17,1,1,2,1
11659,8937,Geetha Bai,44,2,1,4,2
11660,8938,Mangala Rao,32,13,1,4,2
11661,8938,Bharath Hosamani,19,2,1,2,1
11662,8939,Kamala Ganiger,56,18,5,5,2
11663,8940,Pavan Prasad,23,16,1,2,1
11664,8940,Sneha Naik,49,7,1,3,2
11665,8941,Santosh Acharya,26,6,1,4,1
11666,8941,Prasad Naikar,52,11,1,5,1
11667,8942,Shankar Desai,48,2,1,3,1
11668,8943,Rajeshwari Kumar,33,7,1,1,2
11669,8944,Priya Gupta,28,17,2,3,2
11670,8945,Swathi Devi,45,6,1,5,2
11671,8945,Gopal Nayak,24,14,1,3,1
11672,8946,Shankar Reddy,30,6,1,2,1
11673,8947,Ashok Salian,28,13,4,1,1
11674,8947,Pushpa Siddi,36,3,1,1,2
11675,8948,Ramesh Siddi,24,18,2,1,1
11676,8948,Basavaraj Bangera,22,18,2,3,1
11677,8949,Shivakumar Angadi,16,7,1,2,1
11678,8950,Kumaraswamy Desai,43,2,1,4,1
11679,8950,Renuka Prasad,26,5,3,2,2
11680,8951,Prasad Swamy,24,1,1,2,1
11681,8952,Basavaraj Meti,31,18,1,2,1
11682,8953,Yashodha Bai,66,16,1,2,2
11683,8953,Hanumanthappa Desai,48,10,1,1,1
11684,8954,Kiran Joshi,23,15,1,3,1
11685,8955,Ganesh Kulkarni,31,8,1,3,1
11686,8955,Divya Naik,43,16,1,2,2
11687,8956,Bharath Shankar,23,6,3,2,1
11688,8956,Sachin Nayak,28,5,4,2,1
11689,8957,Krishna Hiremath,40,12,3,3,1
11690,8957,Hanumanthappa Gowda,17,7,1,1,1
11691,8958,Krishna Shetty,21,19,1,2,1
11692,8958,Ambika Gowda,32,6,1,5,2
11693,8959,Mohan Bangera,44,10,1,1,1
11694,8960,Swathi Siddi,49,6,2,2,2
11695,8960,Vasantha Siddi,27,5,3,2,2
11696,8961,Bharathi Kumar,43,16,6,2,2
11697,8962,Shobha Joshi,17,14,1,2,2
11698,8963,Lakshmi Gowda,44,2,2,4,2
11699,8964,Swathi Swamy,32,11,1,1,2
11700,8965,Santosh Bai,44,14,1,4,1
11701,8966,Chandrashekar Angadi,48,5,1,5,1
11702,8966,Bharathi Kumar,16,5,3,2,2
11703,8967,Pavan Prasad,23,16,1,2,1
11704,8967,Darshan Patil,27,8,1,1,1
11705,8968,Pooja Acharya,17,19,1,1,2
11706,8969,Jagadish Kulkarni,27,4,1,2,1
11707,8970,Manoj Angadi,31,5,1,2,1
11708,8971,Umesh Reddy,37,12,2,2,1
11709,8972,Pushpa Acharya,27,4,3,1,2
11710,8972,Swathi Bhat,15,6,1,2,2
11711,8973,Mahesh Bangera,63,2,1,1,1
11712,8974,Mohan Bangera,44,10,1,1,1
11713,8974,Suresh Swamy,46,15,2,4,1
11714,8975,Vidya Meti,33,16,1,1,2
11715,8975,Ravi Rao,15,6,1,2,1
11716,8976,Roopa Kumari,43,1,1,1,2
11717,8977,Radha Kumari,42,9,7,2,2
11718,8978,Roopa Kumari,27,17,1,4,3
11719,8978,Hanumanthappa Hosamani,30,15,1,1,1
11720,8979,Sneha Siddi,20,11,1,2,3
11721,8980,Vasantha Bagewadi,15,13,1,2,2
11722,8981,Roopa Hiremath,26,2,1,3,2
11723,8982,Santosh Hegde,39,12,1,3,1
11724,8983,Chandrika Shetty,15,17,1,3,2
11725,8983,Mahesh Bhat,39,1,1,3,1
11726,8984,Asha Kattimani,19,1,1,3,2
11727,8984,Nandish Gowda,15,13,2,4,1
11728,8985,Vasantha Devi,15,9,2,1,2
11729,8986,Prasad Murthy,44,7,2,2,1
11730,8987,Kiran Bai,24,10,1,5,1
11731,8988,Kamala Reddy,34,19,1,2,2
11732,8989,Jagadish Yadav,37,16,1,1,1
11733,8989,Umesh Hosamani,24,14,2,2,1
11734,8990,Kiran Rao,38,12,1,4,1
11735,8991,Jagadish Angadi,17,11,1,1,1
11736,8992,Saraswathi Acharya,38,19,1,1,2
11737,8993,Latha Savanur,15,4,3,2,2
11738,8994,Renuka Kumar,42,6,1,3,2
11739,8994,Chandrika Nayak,29,19,1,4,2
11740,8995,Nandish Joshi,16,11,1,1,1
11741,8995,Vishwanath Poojary,21,20,2,2,1
11742,8996,Vasantha Kulkarni,28,20,1,4,2
11743,8997,Shivanand Rao,35,4,1,2,1
11744,8998,Lakshmi Gupta,40,8,3,2,2
11745,8998,Sunitha Lamani,30,17,1,1,2
11746,8999,Krishna Kumari,50,7,1,3,1
11747,8999,Vasantha Siddi,27,5,3,2,2
11748,9000,Suresh Joshi,48,6,1,4,1
11749,9001,Sunitha Acharya,25,10,1,2,2
11750,9002,Nandish Angadi,33,9,2,1,1
11751,9003,Deepa Naikar,54,19,2,2,2
11752,9004,Bharath Reddy,36,15,5,3,1
11753,9004,Bharathi Bangera,15,1,1,1,2
11754,9005,Nagaraj Bai,18,16,2,2,1
11755,9005,Chandrashekar Savanur,40,2,1,1,1
11756,9006,Ashok Gupta,29,10,1,2,1
